parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
MP10,Parque D.Pedro II,2018-09-12,12,2018-09-12T11:59:59Z,qua,24,-,Sim
MP10,Parque D.Pedro II,2018-09-12,13,2018-09-12T12:59:59Z,qua,35,-,Sim
MP10,Parque D.Pedro II,2018-09-12,14,2018-09-12T13:59:59Z,qua,32,-,Sim
MP10,Parque D.Pedro II,2018-09-12,15,2018-09-12T14:59:59Z,qua,29,-,Sim
MP10,Parque D.Pedro II,2018-09-12,16,2018-09-12T15:59:59Z,qua,42,-,Sim
MP10,Parque D.Pedro II,2018-09-12,17,2018-09-12T16:59:59Z,qua,34,-,Sim
MP10,Parque D.Pedro II,2018-09-12,18,2018-09-12T17:59:59Z,qua,35,-,Sim
MP10,Parque D.Pedro II,2018-09-12,19,2018-09-12T18:59:59Z,qua,19,-,Sim
MP10,Parque D.Pedro II,2018-09-12,20,2018-09-12T19:59:59Z,qua,22,-,Sim
MP10,Parque D.Pedro II,2018-09-12,21,2018-09-12T20:59:59Z,qua,19,-,Sim
MP10,Parque D.Pedro II,2018-09-12,22,2018-09-12T21:59:59Z,qua,10,-,Sim
MP10,Parque D.Pedro II,2018-09-12,23,2018-09-12T22:59:59Z,qua,15,-,Sim
MP10,Parque D.Pedro II,2018-09-12,24,2018-09-12T23:59:59Z,qua,18,-,Sim
MP10,Parque D.Pedro II,2018-09-13,1,2018-09-13T00:59:59Z,qui,0,-,Sim
MP10,Parque D.Pedro II,2018-09-13,2,2018-09-13T01:59:59Z,qui,18,-,Sim
MP10,Parque D.Pedro II,2018-09-13,3,2018-09-13T02:59:59Z,qui,14,-,Sim
MP10,Parque D.Pedro II,2018-09-13,4,2018-09-13T03:59:59Z,qui,16,-,Sim
MP10,Parque D.Pedro II,2018-09-13,5,2018-09-13T04:59:59Z,qui,17,-,Sim
MP10,Parque D.Pedro II,2018-09-13,6,2018-09-13T05:59:59Z,qui,19,-,Sim
MP10,Parque D.Pedro II,2018-09-13,7,2018-09-13T06:59:59Z,qui,17,-,Sim
MP10,Parque D.Pedro II,2018-09-13,8,2018-09-13T07:59:59Z,qui,23,-,Sim
MP10,Parque D.Pedro II,2018-09-13,9,2018-09-13T08:59:59Z,qui,29,-,Sim
MP10,Parque D.Pedro II,2018-09-13,10,2018-09-13T09:59:59Z,qui,36,-,Sim
MP10,Parque D.Pedro II,2018-09-13,11,2018-09-13T10:59:59Z,qui,30,-,Sim
MP10,Parque D.Pedro II,2018-09-13,12,2018-09-13T11:59:59Z,qui,43,-,Sim
MP10,Parque D.Pedro II,2018-09-13,13,2018-09-13T12:59:59Z,qui,50,-,Sim
MP10,Parque D.Pedro II,2018-09-13,14,2018-09-13T13:59:59Z,qui,44,-,Sim
MP10,Parque D.Pedro II,2018-09-13,15,2018-09-13T14:59:59Z,qui,45,-,Sim
MP10,Parque D.Pedro II,2018-09-13,16,2018-09-13T15:59:59Z,qui,60,-,Sim
MP10,Parque D.Pedro II,2018-09-13,17,2018-09-13T16:59:59Z,qui,73,-,Sim
MP10,Parque D.Pedro II,2018-09-13,18,2018-09-13T17:59:59Z,qui,55,-,Sim
MP10,Parque D.Pedro II,2018-09-13,19,2018-09-13T18:59:59Z,qui,53,-,Sim
MP10,Parque D.Pedro II,2018-09-13,20,2018-09-13T19:59:59Z,qui,37,-,Sim
MP10,Parque D.Pedro II,2018-09-13,21,2018-09-13T20:59:59Z,qui,39,-,Sim
MP10,Parque D.Pedro II,2018-09-13,22,2018-09-13T21:59:59Z,qui,23,-,Sim
MP10,Parque D.Pedro II,2018-09-13,23,2018-09-13T22:59:59Z,qui,33,-,Sim
MP10,Parque D.Pedro II,2018-09-13,24,2018-09-13T23:59:59Z,qui,27,-,Sim
MP10,Parque D.Pedro II,2018-09-14,1,2018-09-14T00:59:59Z,sex,23,-,Sim
MP10,Parque D.Pedro II,2018-09-14,2,2018-09-14T01:59:59Z,sex,50,-,Sim
MP10,Parque D.Pedro II,2018-09-14,3,2018-09-14T02:59:59Z,sex,36,-,Sim
MP10,Parque D.Pedro II,2018-09-14,4,2018-09-14T03:59:59Z,sex,36,-,Sim
MP10,Parque D.Pedro II,2018-09-14,5,2018-09-14T04:59:59Z,sex,40,-,Sim
MP10,Parque D.Pedro II,2018-09-14,6,2018-09-14T05:59:59Z,sex,27,-,Sim
MP10,Parque D.Pedro II,2018-09-14,7,2018-09-14T06:59:59Z,sex,37,-,Sim
MP10,Parque D.Pedro II,2018-09-14,8,2018-09-14T07:59:59Z,sex,16,-,Sim
MP10,Parque D.Pedro II,2018-09-14,9,2018-09-14T08:59:59Z,sex,30,-,Sim
MP10,Parque D.Pedro II,2018-09-14,10,2018-09-14T09:59:59Z,sex,27,-,Sim
MP10,Parque D.Pedro II,2018-09-14,11,2018-09-14T10:59:59Z,sex,28,-,Sim
MP10,Parque D.Pedro II,2018-09-14,12,2018-09-14T11:59:59Z,sex,22,-,Sim
MP10,Parque D.Pedro II,2018-09-14,13,2018-09-14T12:59:59Z,sex,27,-,Sim
MP10,Parque D.Pedro II,2018-09-14,14,2018-09-14T13:59:59Z,sex,41,-,Sim
MP10,Parque D.Pedro II,2018-09-14,15,2018-09-14T14:59:59Z,sex,25,-,Sim
MP10,Parque D.Pedro II,2018-09-14,16,2018-09-14T15:59:59Z,sex,27,-,Sim
MP10,Parque D.Pedro II,2018-09-14,17,2018-09-14T16:59:59Z,sex,20,-,Sim
MP10,Parque D.Pedro II,2018-09-14,18,2018-09-14T17:59:59Z,sex,30,-,Sim
MP10,Parque D.Pedro II,2018-09-14,19,2018-09-14T18:59:59Z,sex,39,-,Sim
MP10,Parque D.Pedro II,2018-09-14,20,2018-09-14T19:59:59Z,sex,34,-,Sim
MP10,Parque D.Pedro II,2018-09-14,21,2018-09-14T20:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-14,22,2018-09-14T21:59:59Z,sex,22,-,Sim
MP10,Parque D.Pedro II,2018-09-14,23,2018-09-14T22:59:59Z,sex,33,-,Sim
MP10,Parque D.Pedro II,2018-09-14,24,2018-09-14T23:59:59Z,sex,25,-,Sim
MP10,Parque D.Pedro II,2018-09-15,1,2018-09-15T00:59:59Z,sáb,34,-,Sim
MP10,Parque D.Pedro II,2018-09-15,2,2018-09-15T01:59:59Z,sáb,39,-,Sim
MP10,Parque D.Pedro II,2018-09-15,3,2018-09-15T02:59:59Z,sáb,34,-,Sim
MP10,Parque D.Pedro II,2018-09-15,4,2018-09-15T03:59:59Z,sáb,36,-,Sim
MP10,Parque D.Pedro II,2018-09-15,5,2018-09-15T04:59:59Z,sáb,32,-,Sim
MP10,Parque D.Pedro II,2018-09-15,6,2018-09-15T05:59:59Z,sáb,27,-,Sim
MP10,Parque D.Pedro II,2018-09-15,7,2018-09-15T06:59:59Z,sáb,46,-,Sim
MP10,Parque D.Pedro II,2018-09-15,8,2018-09-15T07:59:59Z,sáb,26,-,Sim
MP10,Parque D.Pedro II,2018-09-15,9,2018-09-15T08:59:59Z,sáb,26,-,Sim
MP10,Parque D.Pedro II,2018-09-15,10,2018-09-15T09:59:59Z,sáb,29,-,Sim
MP10,Parque D.Pedro II,2018-09-15,11,2018-09-15T10:59:59Z,sáb,22,-,Sim
MP10,Parque D.Pedro II,2018-09-15,12,2018-09-15T11:59:59Z,sáb,28,-,Sim
MP10,Parque D.Pedro II,2018-09-15,13,2018-09-15T12:59:59Z,sáb,22,-,Sim
MP10,Parque D.Pedro II,2018-09-15,14,2018-09-15T13:59:59Z,sáb,18,-,Sim
MP10,Parque D.Pedro II,2018-09-15,15,2018-09-15T14:59:59Z,sáb,11,-,Sim
MP10,Parque D.Pedro II,2018-09-15,16,2018-09-15T15:59:59Z,sáb,23,-,Sim
MP10,Parque D.Pedro II,2018-09-15,17,2018-09-15T16:59:59Z,sáb,23,-,Sim
MP10,Parque D.Pedro II,2018-09-15,18,2018-09-15T17:59:59Z,sáb,17,-,Sim
MP10,Parque D.Pedro II,2018-09-15,19,2018-09-15T18:59:59Z,sáb,15,-,Sim
MP10,Parque D.Pedro II,2018-09-15,20,2018-09-15T19:59:59Z,sáb,3,-,Sim
MP10,Parque D.Pedro II,2018-09-15,21,2018-09-15T20:59:59Z,sáb,5,-,Sim
MP10,Parque D.Pedro II,2018-09-15,22,2018-09-15T21:59:59Z,sáb,9,-,Sim
MP10,Parque D.Pedro II,2018-09-15,23,2018-09-15T22:59:59Z,sáb,10,-,Sim
MP10,Parque D.Pedro II,2018-09-15,24,2018-09-15T23:59:59Z,sáb,2,-,Sim
MP10,Parque D.Pedro II,2018-09-16,1,2018-09-16T00:59:59Z,dom,3,-,Sim
MP10,Parque D.Pedro II,2018-09-16,2,2018-09-16T01:59:59Z,dom,10,-,Sim
MP10,Parque D.Pedro II,2018-09-16,3,2018-09-16T02:59:59Z,dom,5,-,Sim
MP10,Parque D.Pedro II,2018-09-16,4,2018-09-16T03:59:59Z,dom,12,-,Sim
MP10,Parque D.Pedro II,2018-09-16,5,2018-09-16T04:59:59Z,dom,2,-,Sim
MP10,Parque D.Pedro II,2018-09-16,6,2018-09-16T05:59:59Z,dom,2,-,Sim
MP10,Parque D.Pedro II,2018-09-16,7,2018-09-16T06:59:59Z,dom,10,-,Sim
MP10,Parque D.Pedro II,2018-09-16,8,2018-09-16T07:59:59Z,dom,0,-,Sim
MP10,Parque D.Pedro II,2018-09-16,9,2018-09-16T08:59:59Z,dom,1,-,Sim
MP10,Parque D.Pedro II,2018-09-16,10,2018-09-16T09:59:59Z,dom,3,-,Sim
MP10,Parque D.Pedro II,2018-09-16,11,2018-09-16T10:59:59Z,dom,11,-,Sim
MP10,Parque D.Pedro II,2018-09-16,12,2018-09-16T11:59:59Z,dom,3,-,Sim
MP10,Parque D.Pedro II,2018-09-16,13,2018-09-16T12:59:59Z,dom,5,-,Sim
MP10,Parque D.Pedro II,2018-09-16,14,2018-09-16T13:59:59Z,dom,9,-,Sim
MP10,Parque D.Pedro II,2018-09-16,15,2018-09-16T14:59:59Z,dom,5,-,Sim
MP10,Parque D.Pedro II,2018-09-16,16,2018-09-16T15:59:59Z,dom,20,-,Sim
MP10,Parque D.Pedro II,2018-09-16,17,2018-09-16T16:59:59Z,dom,16,-,Sim
MP10,Parque D.Pedro II,2018-09-16,18,2018-09-16T17:59:59Z,dom,19,-,Sim
MP10,Parque D.Pedro II,2018-09-16,19,2018-09-16T18:59:59Z,dom,15,-,Sim
MP10,Parque D.Pedro II,2018-09-16,20,2018-09-16T19:59:59Z,dom,12,-,Sim
MP10,Parque D.Pedro II,2018-09-16,21,2018-09-16T20:59:59Z,dom,8,-,Sim
MP10,Parque D.Pedro II,2018-09-16,22,2018-09-16T21:59:59Z,dom,4,-,Sim
MP10,Parque D.Pedro II,2018-09-16,23,2018-09-16T22:59:59Z,dom,6,-,Sim
MP10,Parque D.Pedro II,2018-09-16,24,2018-09-16T23:59:59Z,dom,4,-,Sim
MP10,Parque D.Pedro II,2018-09-17,1,2018-09-17T00:59:59Z,seg,8,-,Sim
MP10,Parque D.Pedro II,2018-09-17,2,2018-09-17T01:59:59Z,seg,10,-,Sim
MP10,Parque D.Pedro II,2018-09-17,3,2018-09-17T02:59:59Z,seg,5,-,Sim
MP10,Parque D.Pedro II,2018-09-17,4,2018-09-17T03:59:59Z,seg,8,-,Sim
MP10,Parque D.Pedro II,2018-09-17,5,2018-09-17T04:59:59Z,seg,6,-,Sim
MP10,Parque D.Pedro II,2018-09-17,6,2018-09-17T05:59:59Z,seg,6,-,Sim
MP10,Parque D.Pedro II,2018-09-17,7,2018-09-17T06:59:59Z,seg,6,-,Sim
MP10,Parque D.Pedro II,2018-09-17,8,2018-09-17T07:59:59Z,seg,6,-,Sim
MP10,Parque D.Pedro II,2018-09-17,9,2018-09-17T08:59:59Z,seg,10,-,Sim
MP10,Parque D.Pedro II,2018-09-17,10,2018-09-17T09:59:59Z,seg,25,-,Sim
MP10,Parque D.Pedro II,2018-09-17,11,2018-09-17T10:59:59Z,seg,18,-,Sim
MP10,Parque D.Pedro II,2018-09-17,12,2018-09-17T11:59:59Z,seg,22,-,Sim
MP10,Parque D.Pedro II,2018-09-17,13,2018-09-17T12:59:59Z,seg,20,-,Sim
MP10,Parque D.Pedro II,2018-09-17,14,2018-09-17T13:59:59Z,seg,7,-,Sim
MP10,Parque D.Pedro II,2018-09-17,15,2018-09-17T14:59:59Z,seg,15,-,Sim
MP10,Parque D.Pedro II,2018-09-17,16,2018-09-17T15:59:59Z,seg,18,-,Sim
MP10,Parque D.Pedro II,2018-09-17,17,2018-09-17T16:59:59Z,seg,22,-,Sim
MP10,Parque D.Pedro II,2018-09-17,18,2018-09-17T17:59:59Z,seg,16,-,Sim
MP10,Parque D.Pedro II,2018-09-17,19,2018-09-17T18:59:59Z,seg,22,-,Sim
MP10,Parque D.Pedro II,2018-09-17,20,2018-09-17T19:59:59Z,seg,17,-,Sim
MP10,Parque D.Pedro II,2018-09-17,21,2018-09-17T20:59:59Z,seg,20,-,Sim
MP10,Parque D.Pedro II,2018-09-17,22,2018-09-17T21:59:59Z,seg,26,-,Sim
MP10,Parque D.Pedro II,2018-09-17,23,2018-09-17T22:59:59Z,seg,14,-,Sim
MP10,Parque D.Pedro II,2018-09-17,24,2018-09-17T23:59:59Z,seg,21,-,Sim
MP10,Parque D.Pedro II,2018-09-18,1,2018-09-18T00:59:59Z,ter,16,-,Sim
MP10,Parque D.Pedro II,2018-09-18,2,2018-09-18T01:59:59Z,ter,24,-,Sim
MP10,Parque D.Pedro II,2018-09-18,3,2018-09-18T02:59:59Z,ter,21,-,Sim
MP10,Parque D.Pedro II,2018-09-18,4,2018-09-18T03:59:59Z,ter,15,-,Sim
MP10,Parque D.Pedro II,2018-09-18,5,2018-09-18T04:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-18,6,2018-09-18T05:59:59Z,ter,17,-,Sim
MP10,Parque D.Pedro II,2018-09-18,7,2018-09-18T06:59:59Z,ter,16,-,Sim
MP10,Parque D.Pedro II,2018-09-18,8,2018-09-18T07:59:59Z,ter,14,-,Sim
MP10,Parque D.Pedro II,2018-09-18,9,2018-09-18T08:59:59Z,ter,18,-,Sim
MP10,Parque D.Pedro II,2018-09-18,10,2018-09-18T09:59:59Z,ter,15,-,Sim
MP10,Parque D.Pedro II,2018-09-18,11,2018-09-18T10:59:59Z,ter,23,-,Sim
MP10,Parque D.Pedro II,2018-09-18,12,2018-09-18T11:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-18,13,2018-09-18T12:59:59Z,ter,21,-,Sim
MP10,Parque D.Pedro II,2018-09-18,14,2018-09-18T13:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-18,15,2018-09-18T14:59:59Z,ter,18,-,Sim
MP10,Parque D.Pedro II,2018-09-18,16,2018-09-18T15:59:59Z,ter,27,-,Sim
MP10,Parque D.Pedro II,2018-09-18,17,2018-09-18T16:59:59Z,ter,16,-,Sim
MP10,Parque D.Pedro II,2018-09-18,18,2018-09-18T17:59:59Z,ter,21,-,Sim
MP10,Parque D.Pedro II,2018-09-18,19,2018-09-18T18:59:59Z,ter,11,-,Sim
MP10,Parque D.Pedro II,2018-09-18,20,2018-09-18T19:59:59Z,ter,26,-,Sim
MP10,Parque D.Pedro II,2018-09-18,21,2018-09-18T20:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-18,22,2018-09-18T21:59:59Z,ter,21,-,Sim
MP10,Parque D.Pedro II,2018-09-18,23,2018-09-18T22:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-18,24,2018-09-18T23:59:59Z,ter,20,-,Sim
MP10,Parque D.Pedro II,2018-09-19,1,2018-09-19T00:59:59Z,qua,16,-,Sim
MP10,Parque D.Pedro II,2018-09-19,2,2018-09-19T01:59:59Z,qua,25,-,Sim
MP10,Parque D.Pedro II,2018-09-19,3,2018-09-19T02:59:59Z,qua,11,-,Sim
MP10,Parque D.Pedro II,2018-09-19,4,2018-09-19T03:59:59Z,qua,27,-,Sim
MP10,Parque D.Pedro II,2018-09-19,5,2018-09-19T04:59:59Z,qua,29,-,Sim
MP10,Parque D.Pedro II,2018-09-19,6,2018-09-19T05:59:59Z,qua,49,-,Sim
MP10,Parque D.Pedro II,2018-09-19,7,2018-09-19T06:59:59Z,qua,19,-,Sim
MP10,Parque D.Pedro II,2018-09-19,8,2018-09-19T07:59:59Z,qua,9,-,Sim
MP10,Parque D.Pedro II,2018-09-19,9,2018-09-19T08:59:59Z,qua,10,-,Sim
MP10,Parque D.Pedro II,2018-09-19,10,2018-09-19T09:59:59Z,qua,6,-,Sim
MP10,Parque D.Pedro II,2018-09-19,11,2018-09-19T10:59:59Z,qua,17,-,Sim
MP10,Parque D.Pedro II,2018-09-19,12,2018-09-19T11:59:59Z,qua,25,-,Sim
MP10,Parque D.Pedro II,2018-09-19,13,2018-09-19T12:59:59Z,qua,17,-,Sim
MP10,Parque D.Pedro II,2018-09-19,14,2018-09-19T13:59:59Z,qua,16,-,Sim
MP10,Parque D.Pedro II,2018-09-19,15,2018-09-19T14:59:59Z,qua,20,-,Sim
MP10,Parque D.Pedro II,2018-09-19,16,2018-09-19T15:59:59Z,qua,25,-,Sim
MP10,Parque D.Pedro II,2018-09-19,17,2018-09-19T16:59:59Z,qua,18,-,Sim
MP10,Parque D.Pedro II,2018-09-19,18,2018-09-19T17:59:59Z,qua,22,-,Sim
MP10,Parque D.Pedro II,2018-09-19,19,2018-09-19T18:59:59Z,qua,32,-,Sim
MP10,Parque D.Pedro II,2018-09-19,20,2018-09-19T19:59:59Z,qua,38,-,Sim
MP10,Parque D.Pedro II,2018-09-19,21,2018-09-19T20:59:59Z,qua,47,-,Sim
MP10,Parque D.Pedro II,2018-09-19,22,2018-09-19T21:59:59Z,qua,50,-,Sim
MP10,Parque D.Pedro II,2018-09-19,23,2018-09-19T22:59:59Z,qua,28,-,Sim
MP10,Parque D.Pedro II,2018-09-19,24,2018-09-19T23:59:59Z,qua,21,-,Sim
MP10,Parque D.Pedro II,2018-09-20,1,2018-09-20T00:59:59Z,qui,53,-,Sim
MP10,Parque D.Pedro II,2018-09-20,2,2018-09-20T01:59:59Z,qui,24,-,Sim
MP10,Parque D.Pedro II,2018-09-20,3,2018-09-20T02:59:59Z,qui,7,-,Sim
MP10,Parque D.Pedro II,2018-09-20,4,2018-09-20T03:59:59Z,qui,15,-,Sim
MP10,Parque D.Pedro II,2018-09-20,5,2018-09-20T04:59:59Z,qui,9,-,Sim
MP10,Parque D.Pedro II,2018-09-20,6,2018-09-20T05:59:59Z,qui,25,-,Sim
MP10,Parque D.Pedro II,2018-09-20,7,2018-09-20T06:59:59Z,qui,18,-,Sim
MP10,Parque D.Pedro II,2018-09-20,8,2018-09-20T07:59:59Z,qui,12,-,Sim
MP10,Parque D.Pedro II,2018-09-20,9,2018-09-20T08:59:59Z,qui,14,-,Sim
MP10,Parque D.Pedro II,2018-09-20,10,2018-09-20T09:59:59Z,qui,22,-,Sim
MP10,Parque D.Pedro II,2018-09-20,11,2018-09-20T10:59:59Z,qui,17,-,Sim
MP10,Parque D.Pedro II,2018-09-20,12,2018-09-20T11:59:59Z,qui,25,-,Sim
MP10,Parque D.Pedro II,2018-09-20,13,2018-09-20T12:59:59Z,qui,22,-,Sim
MP10,Parque D.Pedro II,2018-09-20,14,2018-09-20T13:59:59Z,qui,28,-,Sim
MP10,Parque D.Pedro II,2018-09-20,15,2018-09-20T14:59:59Z,qui,25,-,Sim
MP10,Parque D.Pedro II,2018-09-20,16,2018-09-20T15:59:59Z,qui,13,-,Sim
MP10,Parque D.Pedro II,2018-09-20,17,2018-09-20T16:59:59Z,qui,22,-,Sim
MP10,Parque D.Pedro II,2018-09-20,18,2018-09-20T17:59:59Z,qui,15,-,Sim
MP10,Parque D.Pedro II,2018-09-20,19,2018-09-20T18:59:59Z,qui,22,-,Sim
MP10,Parque D.Pedro II,2018-09-20,20,2018-09-20T19:59:59Z,qui,28,-,Sim
MP10,Parque D.Pedro II,2018-09-20,21,2018-09-20T20:59:59Z,qui,26,-,Sim
MP10,Parque D.Pedro II,2018-09-20,22,2018-09-20T21:59:59Z,qui,36,-,Sim
MP10,Parque D.Pedro II,2018-09-20,23,2018-09-20T22:59:59Z,qui,24,-,Sim
MP10,Parque D.Pedro II,2018-09-20,24,2018-09-20T23:59:59Z,qui,34,-,Sim
MP10,Parque D.Pedro II,2018-09-21,1,2018-09-21T00:59:59Z,sex,29,-,Sim
MP10,Parque D.Pedro II,2018-09-21,2,2018-09-21T01:59:59Z,sex,23,-,Sim
MP10,Parque D.Pedro II,2018-09-21,3,2018-09-21T02:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-21,4,2018-09-21T03:59:59Z,sex,25,-,Sim
MP10,Parque D.Pedro II,2018-09-21,5,2018-09-21T04:59:59Z,sex,20,-,Sim
MP10,Parque D.Pedro II,2018-09-21,6,2018-09-21T05:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-21,7,2018-09-21T06:59:59Z,sex,29,-,Sim
MP10,Parque D.Pedro II,2018-09-21,8,2018-09-21T07:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-21,9,2018-09-21T08:59:59Z,sex,23,-,Sim
MP10,Parque D.Pedro II,2018-09-21,10,2018-09-21T09:59:59Z,sex,25,-,Sim
MP10,Parque D.Pedro II,2018-09-21,11,2018-09-21T10:59:59Z,sex,23,-,Sim
MP10,Parque D.Pedro II,2018-09-21,12,2018-09-21T11:59:59Z,sex,11,-,Sim
MP10,Parque D.Pedro II,2018-09-21,13,2018-09-21T12:59:59Z,sex,14,-,Sim
MP10,Parque D.Pedro II,2018-09-21,14,2018-09-21T13:59:59Z,sex,21,-,Sim
MP10,Parque D.Pedro II,2018-09-21,15,2018-09-21T14:59:59Z,sex,17,-,Sim
MP10,Parque D.Pedro II,2018-09-21,16,2018-09-21T15:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-21,17,2018-09-21T16:59:59Z,sex,15,-,Sim
MP10,Parque D.Pedro II,2018-09-21,18,2018-09-21T17:59:59Z,sex,28,-,Sim
MP10,Parque D.Pedro II,2018-09-21,19,2018-09-21T18:59:59Z,sex,26,-,Sim
MP10,Parque D.Pedro II,2018-09-21,20,2018-09-21T19:59:59Z,sex,24,-,Sim
MP10,Parque D.Pedro II,2018-09-21,21,2018-09-21T20:59:59Z,sex,34,-,Sim
MP10,Parque D.Pedro II,2018-09-21,22,2018-09-21T21:59:59Z,sex,33,-,Sim
MP10,Parque D.Pedro II,2018-09-21,23,2018-09-21T22:59:59Z,sex,37,-,Sim
MP10,Parque D.Pedro II,2018-09-21,24,2018-09-21T23:59:59Z,sex,36,-,Sim
MP10,Parque D.Pedro II,2018-09-22,1,2018-09-22T00:59:59Z,sáb,52,-,Sim
MP10,Parque D.Pedro II,2018-09-22,2,2018-09-22T01:59:59Z,sáb,46,-,Sim
MP10,Parque D.Pedro II,2018-09-22,3,2018-09-22T02:59:59Z,sáb,44,-,Sim
MP10,Parque D.Pedro II,2018-09-22,4,2018-09-22T03:59:59Z,sáb,41,-,Sim
MP10,Parque D.Pedro II,2018-09-22,5,2018-09-22T04:59:59Z,sáb,29,-,Sim
MP10,Parque D.Pedro II,2018-09-22,6,2018-09-22T05:59:59Z,sáb,27,-,Sim
MP10,Parque D.Pedro II,2018-09-22,7,2018-09-22T06:59:59Z,sáb,26,-,Sim
MP10,Parque D.Pedro II,2018-09-22,8,2018-09-22T07:59:59Z,sáb,32,-,Sim
MP10,Parque D.Pedro II,2018-09-22,9,2018-09-22T08:59:59Z,sáb,35,-,Sim
MP10,Parque D.Pedro II,2018-09-22,10,2018-09-22T09:59:59Z,sáb,31,-,Sim
MP10,Parque D.Pedro II,2018-09-22,11,2018-09-22T10:59:59Z,sáb,26,-,Sim
MP10,Parque D.Pedro II,2018-09-22,12,2018-09-22T11:59:59Z,sáb,18,-,Sim
MP10,Parque D.Pedro II,2018-09-22,13,2018-09-22T12:59:59Z,sáb,93,-,Sim
MP10,Parque D.Pedro II,2018-09-22,14,2018-09-22T13:59:59Z,sáb,7,-,Sim
MP10,Parque D.Pedro II,2018-09-22,15,2018-09-22T14:59:59Z,sáb,10,-,Sim
MP10,Parque D.Pedro II,2018-09-22,16,2018-09-22T15:59:59Z,sáb,33,-,Sim
MP10,Parque D.Pedro II,2018-09-22,17,2018-09-22T16:59:59Z,sáb,43,-,Sim
MP10,Parque D.Pedro II,2018-09-22,18,2018-09-22T17:59:59Z,sáb,43,-,Sim
MP10,Parque D.Pedro II,2018-09-22,19,2018-09-22T18:59:59Z,sáb,39,-,Sim
MP10,Parque D.Pedro II,2018-09-22,20,2018-09-22T19:59:59Z,sáb,30,-,Sim
MP10,Parque D.Pedro II,2018-09-22,21,2018-09-22T20:59:59Z,sáb,37,-,Sim
MP10,Parque D.Pedro II,2018-09-22,22,2018-09-22T21:59:59Z,sáb,39,-,Sim
MP10,Parque D.Pedro II,2018-09-22,23,2018-09-22T22:59:59Z,sáb,30,-,Sim
MP10,Parque D.Pedro II,2018-09-22,24,2018-09-22T23:59:59Z,sáb,20,-,Sim
MP10,Parque D.Pedro II,2018-09-23,1,2018-09-23T00:59:59Z,dom,25,-,Sim
MP10,Parque D.Pedro II,2018-09-23,2,2018-09-23T01:59:59Z,dom,42,-,Sim
MP10,Parque D.Pedro II,2018-09-23,3,2018-09-23T02:59:59Z,dom,24,-,Sim
MP10,Parque D.Pedro II,2018-09-23,4,2018-09-23T03:59:59Z,dom,23,-,Sim
MP10,Parque D.Pedro II,2018-09-23,5,2018-09-23T04:59:59Z,dom,27,-,Sim
MP10,Parque D.Pedro II,2018-09-23,6,2018-09-23T05:59:59Z,dom,23,-,Sim
MP10,Parque D.Pedro II,2018-09-23,7,2018-09-23T06:59:59Z,dom,30,-,Sim
MP10,Parque D.Pedro II,2018-09-23,8,2018-09-23T07:59:59Z,dom,26,-,Sim
MP10,Parque D.Pedro II,2018-09-23,9,2018-09-23T08:59:59Z,dom,17,-,Sim
MP10,Parque D.Pedro II,2018-09-23,10,2018-09-23T09:59:59Z,dom,26,-,Sim
MP10,Parque D.Pedro II,2018-09-23,11,2018-09-23T10:59:59Z,dom,26,-,Sim
MP10,Parque D.Pedro II,2018-09-23,12,2018-09-23T11:59:59Z,dom,24,-,Sim
MP10,Parque D.Pedro II,2018-09-23,13,2018-09-23T12:59:59Z,dom,18,-,Sim
MP10,Parque D.Pedro II,2018-09-23,14,2018-09-23T13:59:59Z,dom,17,-,Sim
MP10,Parque D.Pedro II,2018-09-23,15,2018-09-23T14:59:59Z,dom,10,-,Sim
MP10,Parque D.Pedro II,2018-09-23,16,2018-09-23T15:59:59Z,dom,24,-,Sim
MP10,Parque D.Pedro II,2018-09-23,17,2018-09-23T16:59:59Z,dom,28,-,Sim
MP10,Parque D.Pedro II,2018-09-23,18,2018-09-23T17:59:59Z,dom,45,-,Sim
MP10,Parque D.Pedro II,2018-09-23,19,2018-09-23T18:59:59Z,dom,45,-,Sim
MP10,Parque D.Pedro II,2018-09-23,20,2018-09-23T19:59:59Z,dom,22,-,Sim
MP10,Parque D.Pedro II,2018-09-23,21,2018-09-23T20:59:59Z,dom,20,-,Sim
MP10,Parque D.Pedro II,2018-09-23,22,2018-09-23T21:59:59Z,dom,18,-,Sim
MP10,Parque D.Pedro II,2018-09-23,23,2018-09-23T22:59:59Z,dom,22,-,Sim
MP10,Parque D.Pedro II,2018-09-23,24,2018-09-23T23:59:59Z,dom,25,-,Sim
MP10,Parque D.Pedro II,2018-09-24,1,2018-09-24T00:59:59Z,seg,33,-,Sim
