parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
NOx,Ibirapuera,2008-11-03,6,2008-11-03T05:59:59Z,Mon,8,-,Sim
NOx,Ibirapuera,2008-11-03,7,2008-11-03T06:59:59Z,Mon,21,-,Sim
NOx,Ibirapuera,2008-11-03,8,2008-11-03T07:59:59Z,Mon,51,-,Sim
NOx,Ibirapuera,2008-11-03,9,2008-11-03T08:59:59Z,Mon,30,-,Sim
NOx,Ibirapuera,2008-11-03,10,2008-11-03T09:59:59Z,Mon,31,-,Sim
NOx,Ibirapuera,2008-11-03,11,2008-11-03T10:59:59Z,Mon,23,-,Sim
NOx,Ibirapuera,2008-11-03,12,2008-11-03T11:59:59Z,Mon,16,-,Sim
NOx,Ibirapuera,2008-11-03,13,2008-11-03T12:59:59Z,Mon,16,-,Sim
NOx,Ibirapuera,2008-11-03,14,2008-11-03T13:59:59Z,Mon,17,-,Sim
NOx,Ibirapuera,2008-11-03,15,2008-11-03T14:59:59Z,Mon,15,-,Sim
NOx,Ibirapuera,2008-11-03,16,2008-11-03T15:59:59Z,Mon,10,-,Sim
NOx,Ibirapuera,2008-11-03,17,2008-11-03T16:59:59Z,Mon,23,-,Sim
NOx,Ibirapuera,2008-11-03,18,2008-11-03T17:59:59Z,Mon,23,-,Sim
NOx,Ibirapuera,2008-11-03,19,2008-11-03T18:59:59Z,Mon,19,-,Sim
NOx,Ibirapuera,2008-11-03,20,2008-11-03T19:59:59Z,Mon,19,-,Sim
NOx,Ibirapuera,2008-11-03,21,2008-11-03T20:59:59Z,Mon,13,-,Sim
NOx,Ibirapuera,2008-11-03,22,2008-11-03T21:59:59Z,Mon,15,-,Sim
NOx,Ibirapuera,2008-11-03,23,2008-11-03T22:59:59Z,Mon,21,-,Sim
NOx,Ibirapuera,2008-11-03,24,2008-11-03T23:59:59Z,Mon,11,-,Sim
NOx,Ibirapuera,2008-11-04,1,2008-11-04T00:59:59Z,Tue,22,-,Não
NOx,Ibirapuera,2008-11-04,2,2008-11-04T01:59:59Z,Tue,8,-,Sim
NOx,Ibirapuera,2008-11-04,3,2008-11-04T02:59:59Z,Tue,6,-,Sim
NOx,Ibirapuera,2008-11-04,4,2008-11-04T03:59:59Z,Tue,6,-,Sim
NOx,Ibirapuera,2008-11-04,5,2008-11-04T04:59:59Z,Tue,8,-,Sim
NOx,Ibirapuera,2008-11-04,6,2008-11-04T05:59:59Z,Tue,14,-,Sim
NOx,Ibirapuera,2008-11-04,7,2008-11-04T06:59:59Z,Tue,20,-,Sim
NOx,Ibirapuera,2008-11-04,8,2008-11-04T07:59:59Z,Tue,33,-,Sim
NOx,Ibirapuera,2008-11-04,9,2008-11-04T08:59:59Z,Tue,48,-,Sim
NOx,Ibirapuera,2008-11-04,10,2008-11-04T09:59:59Z,Tue,49,-,Sim
NOx,Ibirapuera,2008-11-04,11,2008-11-04T10:59:59Z,Tue,36,-,Sim
NOx,Ibirapuera,2008-11-04,12,2008-11-04T11:59:59Z,Tue,27,-,Sim
NOx,Ibirapuera,2008-11-04,13,2008-11-04T12:59:59Z,Tue,19,-,Sim
NOx,Ibirapuera,2008-11-04,14,2008-11-04T13:59:59Z,Tue,19,-,Sim
NOx,Ibirapuera,2008-11-04,15,2008-11-04T14:59:59Z,Tue,22,-,Sim
NOx,Ibirapuera,2008-11-04,16,2008-11-04T15:59:59Z,Tue,18,-,Sim
NOx,Ibirapuera,2008-11-04,17,2008-11-04T16:59:59Z,Tue,19,-,Sim
NOx,Ibirapuera,2008-11-04,18,2008-11-04T17:59:59Z,Tue,19,-,Sim
NOx,Ibirapuera,2008-11-04,19,2008-11-04T18:59:59Z,Tue,20,-,Sim
NOx,Ibirapuera,2008-11-04,20,2008-11-04T19:59:59Z,Tue,21,-,Sim
NOx,Ibirapuera,2008-11-04,21,2008-11-04T20:59:59Z,Tue,25,-,Sim
NOx,Ibirapuera,2008-11-04,22,2008-11-04T21:59:59Z,Tue,26,-,Sim
NOx,Ibirapuera,2008-11-04,23,2008-11-04T22:59:59Z,Tue,27,-,Sim
NOx,Ibirapuera,2008-11-04,24,2008-11-04T23:59:59Z,Tue,36,-,Sim
NOx,Ibirapuera,2008-11-05,1,2008-11-05T00:59:59Z,Wed,34,-,Não
NOx,Ibirapuera,2008-11-05,2,2008-11-05T01:59:59Z,Wed,21,-,Sim
NOx,Ibirapuera,2008-11-05,3,2008-11-05T02:59:59Z,Wed,25,-,Sim
NOx,Ibirapuera,2008-11-05,4,2008-11-05T03:59:59Z,Wed,36,-,Sim
NOx,Ibirapuera,2008-11-05,5,2008-11-05T04:59:59Z,Wed,30,-,Sim
NOx,Ibirapuera,2008-11-05,6,2008-11-05T05:59:59Z,Wed,30,-,Sim
NOx,Ibirapuera,2008-11-05,7,2008-11-05T06:59:59Z,Wed,39,-,Sim
NOx,Ibirapuera,2008-11-05,8,2008-11-05T07:59:59Z,Wed,85,-,Sim
NOx,Ibirapuera,2008-11-05,9,2008-11-05T08:59:59Z,Wed,131,-,Sim
NOx,Ibirapuera,2008-11-05,10,2008-11-05T09:59:59Z,Wed,138,-,Sim
NOx,Ibirapuera,2008-11-05,11,2008-11-05T10:59:59Z,Wed,78,-,Sim
NOx,Ibirapuera,2008-11-05,12,2008-11-05T11:59:59Z,Wed,36,-,Sim
NOx,Ibirapuera,2008-11-05,13,2008-11-05T12:59:59Z,Wed,15,-,Sim
NOx,Ibirapuera,2008-11-05,14,2008-11-05T13:59:59Z,Wed,13,-,Sim
NOx,Ibirapuera,2008-11-05,15,2008-11-05T14:59:59Z,Wed,12,-,Sim
NOx,Ibirapuera,2008-11-05,16,2008-11-05T15:59:59Z,Wed,28,-,Sim
NOx,Ibirapuera,2008-11-05,17,2008-11-05T16:59:59Z,Wed,19,-,Sim
NOx,Ibirapuera,2008-11-05,18,2008-11-05T17:59:59Z,Wed,24,-,Sim
NOx,Ibirapuera,2008-11-05,19,2008-11-05T18:59:59Z,Wed,32,-,Sim
NOx,Ibirapuera,2008-11-05,20,2008-11-05T19:59:59Z,Wed,43,-,Sim
NOx,Ibirapuera,2008-11-05,21,2008-11-05T20:59:59Z,Wed,39,-,Sim
NOx,Ibirapuera,2008-11-05,22,2008-11-05T21:59:59Z,Wed,57,-,Sim
NOx,Ibirapuera,2008-11-05,23,2008-11-05T22:59:59Z,Wed,53,-,Sim
NOx,Ibirapuera,2008-11-05,24,2008-11-05T23:59:59Z,Wed,41,-,Sim
NOx,Ibirapuera,2008-11-06,1,2008-11-06T00:59:59Z,Thu,43,-,Não
NOx,Ibirapuera,2008-11-06,2,2008-11-06T01:59:59Z,Thu,28,-,Sim
NOx,Ibirapuera,2008-11-06,3,2008-11-06T02:59:59Z,Thu,28,-,Sim
NOx,Ibirapuera,2008-11-06,4,2008-11-06T03:59:59Z,Thu,27,-,Sim
NOx,Ibirapuera,2008-11-06,5,2008-11-06T04:59:59Z,Thu,28,-,Sim
NOx,Ibirapuera,2008-11-06,6,2008-11-06T05:59:59Z,Thu,38,-,Sim
NOx,Ibirapuera,2008-11-06,7,2008-11-06T06:59:59Z,Thu,42,-,Sim
NOx,Ibirapuera,2008-11-06,8,2008-11-06T07:59:59Z,Thu,52,-,Sim
NOx,Ibirapuera,2008-11-06,9,2008-11-06T08:59:59Z,Thu,66,-,Sim
NOx,Ibirapuera,2008-11-06,10,2008-11-06T09:59:59Z,Thu,48,-,Sim
NOx,Ibirapuera,2008-11-06,11,2008-11-06T10:59:59Z,Thu,44,-,Sim
NOx,Ibirapuera,2008-11-06,12,2008-11-06T11:59:59Z,Thu,33,-,Sim
NOx,Ibirapuera,2008-11-06,13,2008-11-06T12:59:59Z,Thu,28,-,Sim
NOx,Ibirapuera,2008-11-06,14,2008-11-06T13:59:59Z,Thu,35,-,Sim
NOx,Ibirapuera,2008-11-06,15,2008-11-06T14:59:59Z,Thu,29,-,Sim
NOx,Ibirapuera,2008-11-06,16,2008-11-06T15:59:59Z,Thu,31,-,Sim
NOx,Ibirapuera,2008-11-06,17,2008-11-06T16:59:59Z,Thu,24,-,Sim
NOx,Ibirapuera,2008-11-06,18,2008-11-06T17:59:59Z,Thu,20,-,Sim
NOx,Ibirapuera,2008-11-06,19,2008-11-06T18:59:59Z,Thu,34,-,Sim
NOx,Ibirapuera,2008-11-06,20,2008-11-06T19:59:59Z,Thu,31,-,Sim
NOx,Ibirapuera,2008-11-06,21,2008-11-06T20:59:59Z,Thu,30,-,Sim
NOx,Ibirapuera,2008-11-06,22,2008-11-06T21:59:59Z,Thu,25,-,Sim
NOx,Ibirapuera,2008-11-06,23,2008-11-06T22:59:59Z,Thu,26,-,Sim
NOx,Ibirapuera,2008-11-06,24,2008-11-06T23:59:59Z,Thu,38,-,Sim
NOx,Ibirapuera,2008-11-07,1,2008-11-07T00:59:59Z,Fri,46,-,Não
NOx,Ibirapuera,2008-11-07,2,2008-11-07T01:59:59Z,Fri,29,-,Sim
NOx,Ibirapuera,2008-11-07,3,2008-11-07T02:59:59Z,Fri,22,-,Sim
NOx,Ibirapuera,2008-11-07,4,2008-11-07T03:59:59Z,Fri,16,-,Sim
NOx,Ibirapuera,2008-11-07,5,2008-11-07T04:59:59Z,Fri,11,-,Sim
NOx,Ibirapuera,2008-11-07,6,2008-11-07T05:59:59Z,Fri,13,-,Sim
NOx,Ibirapuera,2008-11-07,7,2008-11-07T06:59:59Z,Fri,23,-,Sim
NOx,Ibirapuera,2008-11-07,8,2008-11-07T07:59:59Z,Fri,34,-,Sim
NOx,Ibirapuera,2008-11-07,9,2008-11-07T08:59:59Z,Fri,31,-,Sim
NOx,Ibirapuera,2008-11-07,10,2008-11-07T09:59:59Z,Fri,21,-,Sim
NOx,Ibirapuera,2008-11-07,11,2008-11-07T10:59:59Z,Fri,22,-,Sim
NOx,Ibirapuera,2008-11-07,12,2008-11-07T11:59:59Z,Fri,18,-,Sim
NOx,Ibirapuera,2008-11-07,13,2008-11-07T12:59:59Z,Fri,14,-,Sim
NOx,Ibirapuera,2008-11-07,14,2008-11-07T13:59:59Z,Fri,14,-,Sim
NOx,Ibirapuera,2008-11-07,15,2008-11-07T14:59:59Z,Fri,15,-,Sim
NOx,Ibirapuera,2008-11-07,16,2008-11-07T15:59:59Z,Fri,14,-,Sim
NOx,Ibirapuera,2008-11-07,17,2008-11-07T16:59:59Z,Fri,14,-,Sim
NOx,Ibirapuera,2008-11-07,18,2008-11-07T17:59:59Z,Fri,30,-,Sim
NOx,Ibirapuera,2008-11-07,19,2008-11-07T18:59:59Z,Fri,33,-,Sim
NOx,Ibirapuera,2008-11-07,20,2008-11-07T19:59:59Z,Fri,28,-,Sim
NOx,Ibirapuera,2008-11-07,21,2008-11-07T20:59:59Z,Fri,24,-,Sim
NOx,Ibirapuera,2008-11-07,22,2008-11-07T21:59:59Z,Fri,26,-,Sim
NOx,Ibirapuera,2008-11-07,23,2008-11-07T22:59:59Z,Fri,27,-,Sim
NOx,Ibirapuera,2008-11-07,24,2008-11-07T23:59:59Z,Fri,19,-,Sim
NOx,Ibirapuera,2008-11-08,1,2008-11-08T00:59:59Z,Sat,30,-,Não
NOx,Ibirapuera,2008-11-08,2,2008-11-08T01:59:59Z,Sat,13,-,Sim
NOx,Ibirapuera,2008-11-08,3,2008-11-08T02:59:59Z,Sat,10,-,Sim
NOx,Ibirapuera,2008-11-08,4,2008-11-08T03:59:59Z,Sat,11,-,Sim
NOx,Ibirapuera,2008-11-08,5,2008-11-08T04:59:59Z,Sat,15,-,Sim
NOx,Ibirapuera,2008-11-08,6,2008-11-08T05:59:59Z,Sat,20,-,Sim
NOx,Ibirapuera,2008-11-08,7,2008-11-08T06:59:59Z,Sat,23,-,Sim
NOx,Ibirapuera,2008-11-08,8,2008-11-08T07:59:59Z,Sat,56,-,Sim
NOx,Ibirapuera,2008-11-08,9,2008-11-08T08:59:59Z,Sat,86,-,Sim
NOx,Ibirapuera,2008-11-08,10,2008-11-08T09:59:59Z,Sat,51,-,Sim
NOx,Ibirapuera,2008-11-08,11,2008-11-08T10:59:59Z,Sat,39,-,Sim
NOx,Ibirapuera,2008-11-08,12,2008-11-08T11:59:59Z,Sat,26,-,Sim
NOx,Ibirapuera,2008-11-08,13,2008-11-08T12:59:59Z,Sat,22,-,Sim
NOx,Ibirapuera,2008-11-08,14,2008-11-08T13:59:59Z,Sat,21,-,Sim
NOx,Ibirapuera,2008-11-08,15,2008-11-08T14:59:59Z,Sat,20,-,Sim
NOx,Ibirapuera,2008-11-08,16,2008-11-08T15:59:59Z,Sat,11,-,Sim
NOx,Ibirapuera,2008-11-08,17,2008-11-08T16:59:59Z,Sat,9,-,Sim
NOx,Ibirapuera,2008-11-08,18,2008-11-08T17:59:59Z,Sat,8,-,Sim
NOx,Ibirapuera,2008-11-08,19,2008-11-08T18:59:59Z,Sat,9,-,Sim
NOx,Ibirapuera,2008-11-08,20,2008-11-08T19:59:59Z,Sat,11,-,Sim
NOx,Ibirapuera,2008-11-08,21,2008-11-08T20:59:59Z,Sat,13,-,Sim
NOx,Ibirapuera,2008-11-08,22,2008-11-08T21:59:59Z,Sat,15,-,Sim
NOx,Ibirapuera,2008-11-08,23,2008-11-08T22:59:59Z,Sat,14,-,Sim
NOx,Ibirapuera,2008-11-08,24,2008-11-08T23:59:59Z,Sat,16,-,Sim
NOx,Ibirapuera,2008-11-09,1,2008-11-09T00:59:59Z,Sun,24,-,Não
NOx,Ibirapuera,2008-11-09,2,2008-11-09T01:59:59Z,Sun,11,-,Sim
NOx,Ibirapuera,2008-11-09,3,2008-11-09T02:59:59Z,Sun,13,-,Sim
NOx,Ibirapuera,2008-11-09,4,2008-11-09T03:59:59Z,Sun,17,-,Sim
NOx,Ibirapuera,2008-11-09,5,2008-11-09T04:59:59Z,Sun,18,-,Sim
NOx,Ibirapuera,2008-11-09,6,2008-11-09T05:59:59Z,Sun,19,-,Sim
NOx,Ibirapuera,2008-11-09,7,2008-11-09T06:59:59Z,Sun,28,-,Sim
NOx,Ibirapuera,2008-11-09,8,2008-11-09T07:59:59Z,Sun,57,-,Sim
NOx,Ibirapuera,2008-11-09,9,2008-11-09T08:59:59Z,Sun,52,-,Sim
NOx,Ibirapuera,2008-11-09,10,2008-11-09T09:59:59Z,Sun,33,-,Sim
NOx,Ibirapuera,2008-11-09,11,2008-11-09T10:59:59Z,Sun,23,-,Sim
NOx,Ibirapuera,2008-11-09,12,2008-11-09T11:59:59Z,Sun,12,-,Sim
NOx,Ibirapuera,2008-11-09,13,2008-11-09T12:59:59Z,Sun,9,-,Não
NOx,Ibirapuera,2008-11-09,14,2008-11-09T13:59:59Z,Sun,8,-,Sim
NOx,Ibirapuera,2008-11-09,15,2008-11-09T14:59:59Z,Sun,11,-,Sim
NOx,Ibirapuera,2008-11-09,16,2008-11-09T15:59:59Z,Sun,10,-,Sim
NOx,Ibirapuera,2008-11-09,17,2008-11-09T16:59:59Z,Sun,10,-,Sim
NOx,Ibirapuera,2008-11-09,18,2008-11-09T17:59:59Z,Sun,12,-,Sim
NOx,Ibirapuera,2008-11-09,19,2008-11-09T18:59:59Z,Sun,11,-,Sim
NOx,Ibirapuera,2008-11-09,20,2008-11-09T19:59:59Z,Sun,11,-,Sim
NOx,Ibirapuera,2008-11-09,21,2008-11-09T20:59:59Z,Sun,16,-,Sim
NOx,Ibirapuera,2008-11-09,22,2008-11-09T21:59:59Z,Sun,15,-,Sim
NOx,Ibirapuera,2008-11-09,23,2008-11-09T22:59:59Z,Sun,14,-,Sim
NOx,Ibirapuera,2008-11-09,24,2008-11-09T23:59:59Z,Sun,8,-,Sim
NOx,Ibirapuera,2008-11-10,1,2008-11-10T00:59:59Z,Mon,27,-,Não
NOx,Ibirapuera,2008-11-10,2,2008-11-10T01:59:59Z,Mon,7,-,Sim
NOx,Ibirapuera,2008-11-10,3,2008-11-10T02:59:59Z,Mon,8,-,Sim
NOx,Ibirapuera,2008-11-10,4,2008-11-10T03:59:59Z,Mon,7,-,Sim
NOx,Ibirapuera,2008-11-10,5,2008-11-10T04:59:59Z,Mon,7,-,Sim
NOx,Ibirapuera,2008-11-10,6,2008-11-10T05:59:59Z,Mon,15,-,Sim
NOx,Ibirapuera,2008-11-10,7,2008-11-10T06:59:59Z,Mon,25,-,Sim
NOx,Ibirapuera,2008-11-10,8,2008-11-10T07:59:59Z,Mon,41,-,Sim
NOx,Ibirapuera,2008-11-10,9,2008-11-10T08:59:59Z,Mon,32,-,Sim
NOx,Ibirapuera,2008-11-10,10,2008-11-10T09:59:59Z,Mon,24,-,Sim
NOx,Ibirapuera,2008-11-10,11,2008-11-10T10:59:59Z,Mon,20,-,Sim
NOx,Ibirapuera,2008-11-10,12,2008-11-10T11:59:59Z,Mon,21,-,Não
NOx,Ibirapuera,2008-11-10,13,2008-11-10T12:59:59Z,Mon,25,-,Sim
NOx,Ibirapuera,2008-11-10,14,2008-11-10T13:59:59Z,Mon,22,-,Sim
NOx,Ibirapuera,2008-11-10,15,2008-11-10T14:59:59Z,Mon,16,-,Sim
NOx,Ibirapuera,2008-11-10,16,2008-11-10T15:59:59Z,Mon,15,-,Sim
NOx,Ibirapuera,2008-11-10,17,2008-11-10T16:59:59Z,Mon,15,-,Sim
NOx,Ibirapuera,2008-11-10,18,2008-11-10T17:59:59Z,Mon,17,-,Sim
NOx,Ibirapuera,2008-11-10,19,2008-11-10T18:59:59Z,Mon,20,-,Sim
NOx,Ibirapuera,2008-11-10,20,2008-11-10T19:59:59Z,Mon,19,-,Sim
NOx,Ibirapuera,2008-11-10,21,2008-11-10T20:59:59Z,Mon,19,-,Sim
NOx,Ibirapuera,2008-11-10,22,2008-11-10T21:59:59Z,Mon,19,-,Sim
NOx,Ibirapuera,2008-11-10,23,2008-11-10T22:59:59Z,Mon,17,-,Sim
NOx,Ibirapuera,2008-11-10,24,2008-11-10T23:59:59Z,Mon,13,-,Sim
NOx,Ibirapuera,2008-11-11,1,2008-11-11T00:59:59Z,Tue,24,-,Não
NOx,Ibirapuera,2008-11-11,2,2008-11-11T01:59:59Z,Tue,9,-,Sim
NOx,Ibirapuera,2008-11-11,3,2008-11-11T02:59:59Z,Tue,5,-,Sim
NOx,Ibirapuera,2008-11-11,4,2008-11-11T03:59:59Z,Tue,4,-,Sim
NOx,Ibirapuera,2008-11-11,5,2008-11-11T04:59:59Z,Tue,6,-,Sim
NOx,Ibirapuera,2008-11-11,6,2008-11-11T05:59:59Z,Tue,10,-,Sim
NOx,Ibirapuera,2008-11-11,7,2008-11-11T06:59:59Z,Tue,18,-,Sim
NOx,Ibirapuera,2008-11-11,8,2008-11-11T07:59:59Z,Tue,26,-,Sim
NOx,Ibirapuera,2008-11-11,9,2008-11-11T08:59:59Z,Tue,26,-,Sim
NOx,Ibirapuera,2008-11-11,10,2008-11-11T09:59:59Z,Tue,20,-,Sim
NOx,Ibirapuera,2008-11-11,11,2008-11-11T10:59:59Z,Tue,19,-,Sim
NOx,Ibirapuera,2008-11-11,12,2008-11-11T11:59:59Z,Tue,18,-,Sim
NOx,Ibirapuera,2008-11-11,13,2008-11-11T12:59:59Z,Tue,15,-,Sim
NOx,Ibirapuera,2008-11-11,14,2008-11-11T13:59:59Z,Tue,16,-,Sim
NOx,Ibirapuera,2008-11-11,15,2008-11-11T14:59:59Z,Tue,16,-,Sim
NOx,Ibirapuera,2008-11-11,16,2008-11-11T15:59:59Z,Tue,15,-,Sim
NOx,Ibirapuera,2008-11-11,17,2008-11-11T16:59:59Z,Tue,24,-,Sim
NOx,Ibirapuera,2008-11-11,18,2008-11-11T17:59:59Z,Tue,26,-,Sim
NOx,Ibirapuera,2008-11-11,19,2008-11-11T18:59:59Z,Tue,26,-,Sim
NOx,Ibirapuera,2008-11-11,20,2008-11-11T19:59:59Z,Tue,20,-,Sim
NOx,Ibirapuera,2008-11-11,21,2008-11-11T20:59:59Z,Tue,20,-,Sim
NOx,Ibirapuera,2008-11-11,22,2008-11-11T21:59:59Z,Tue,16,-,Sim
NOx,Ibirapuera,2008-11-11,23,2008-11-11T22:59:59Z,Tue,15,-,Sim
NOx,Ibirapuera,2008-11-11,24,2008-11-11T23:59:59Z,Tue,12,-,Sim
NOx,Ibirapuera,2008-11-12,1,2008-11-12T00:59:59Z,Wed,23,-,Não
NOx,Ibirapuera,2008-11-12,2,2008-11-12T01:59:59Z,Wed,8,-,Sim
NOx,Ibirapuera,2008-11-12,3,2008-11-12T02:59:59Z,Wed,7,-,Sim
NOx,Ibirapuera,2008-11-12,4,2008-11-12T03:59:59Z,Wed,5,-,Sim
NOx,Ibirapuera,2008-11-12,5,2008-11-12T04:59:59Z,Wed,6,-,Sim
NOx,Ibirapuera,2008-11-12,6,2008-11-12T05:59:59Z,Wed,8,-,Sim
NOx,Ibirapuera,2008-11-12,7,2008-11-12T06:59:59Z,Wed,14,-,Sim
NOx,Ibirapuera,2008-11-12,8,2008-11-12T07:59:59Z,Wed,24,-,Sim
NOx,Ibirapuera,2008-11-12,9,2008-11-12T08:59:59Z,Wed,27,-,Sim
NOx,Ibirapuera,2008-11-12,10,2008-11-12T09:59:59Z,Wed,29,-,Sim
NOx,Ibirapuera,2008-11-12,11,2008-11-12T10:59:59Z,Wed,32,-,Sim
NOx,Ibirapuera,2008-11-12,12,2008-11-12T11:59:59Z,Wed,31,-,Sim
NOx,Ibirapuera,2008-11-12,13,2008-11-12T12:59:59Z,Wed,30,-,Sim
NOx,Ibirapuera,2008-11-12,14,2008-11-12T13:59:59Z,Wed,18,-,Sim
NOx,Ibirapuera,2008-11-12,15,2008-11-12T14:59:59Z,Wed,13,-,Sim
NOx,Ibirapuera,2008-11-12,16,2008-11-12T15:59:59Z,Wed,15,-,Sim
NOx,Ibirapuera,2008-11-12,17,2008-11-12T16:59:59Z,Wed,14,-,Sim
NOx,Ibirapuera,2008-11-12,18,2008-11-12T17:59:59Z,Wed,17,-,Sim
NOx,Ibirapuera,2008-11-12,19,2008-11-12T18:59:59Z,Wed,16,-,Sim
NOx,Ibirapuera,2008-11-12,20,2008-11-12T19:59:59Z,Wed,20,-,Sim
NOx,Ibirapuera,2008-11-12,21,2008-11-12T20:59:59Z,Wed,21,-,Sim
NOx,Ibirapuera,2008-11-12,22,2008-11-12T21:59:59Z,Wed,17,-,Sim
NOx,Ibirapuera,2008-11-12,23,2008-11-12T22:59:59Z,Wed,15,-,Sim
NOx,Ibirapuera,2008-11-12,24,2008-11-12T23:59:59Z,Wed,11,-,Sim
NOx,Ibirapuera,2008-11-13,1,2008-11-13T00:59:59Z,Thu,21,-,Não
NOx,Ibirapuera,2008-11-13,2,2008-11-13T01:59:59Z,Thu,6,-,Sim
