parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
NO,Pinheiros,2009-08-07,5,2009-08-07T04:59:59Z,sex,0,-,Não
NO,Pinheiros,2009-08-07,6,2009-08-07T05:59:59Z,sex,1,-,Não
NO,Pinheiros,2009-08-07,7,2009-08-07T06:59:59Z,sex,6,-,Não
NO,Pinheiros,2009-08-07,8,2009-08-07T07:59:59Z,sex,17,-,Não
NO,Pinheiros,2009-08-07,9,2009-08-07T08:59:59Z,sex,22,-,Não
NO,Pinheiros,2009-08-07,10,2009-08-07T09:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,11,2009-08-07T10:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,12,2009-08-07T11:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,13,2009-08-07T12:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,14,2009-08-07T13:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,15,2009-08-07T14:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,16,2009-08-07T15:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,17,2009-08-07T16:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,18,2009-08-07T17:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,19,2009-08-07T18:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,20,2009-08-07T19:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,21,2009-08-07T20:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,22,2009-08-07T21:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,23,2009-08-07T22:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-07,24,2009-08-07T23:59:59Z,sex,26,-,Não
NO,Pinheiros,2009-08-08,1,2009-08-08T00:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,2,2009-08-08T01:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,3,2009-08-08T02:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,4,2009-08-08T03:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,5,2009-08-08T04:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,6,2009-08-08T05:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,7,2009-08-08T06:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,8,2009-08-08T07:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,9,2009-08-08T08:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,10,2009-08-08T09:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,11,2009-08-08T10:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,12,2009-08-08T11:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,13,2009-08-08T12:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,14,2009-08-08T13:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,15,2009-08-08T14:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,16,2009-08-08T15:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,17,2009-08-08T16:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,18,2009-08-08T17:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,19,2009-08-08T18:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,20,2009-08-08T19:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,21,2009-08-08T20:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,22,2009-08-08T21:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,23,2009-08-08T22:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-08,24,2009-08-08T23:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-09,1,2009-08-09T00:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,2,2009-08-09T01:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,3,2009-08-09T02:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,4,2009-08-09T03:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,5,2009-08-09T04:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,6,2009-08-09T05:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,7,2009-08-09T06:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,8,2009-08-09T07:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,9,2009-08-09T08:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,10,2009-08-09T09:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,11,2009-08-09T10:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,12,2009-08-09T11:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,13,2009-08-09T12:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,14,2009-08-09T13:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,15,2009-08-09T14:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,16,2009-08-09T15:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,17,2009-08-09T16:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,18,2009-08-09T17:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,19,2009-08-09T18:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,20,2009-08-09T19:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,21,2009-08-09T20:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,22,2009-08-09T21:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,23,2009-08-09T22:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-09,24,2009-08-09T23:59:59Z,dom,26,-,Não
NO,Pinheiros,2009-08-10,1,2009-08-10T00:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,2,2009-08-10T01:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,3,2009-08-10T02:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,4,2009-08-10T03:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,5,2009-08-10T04:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,6,2009-08-10T05:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,7,2009-08-10T06:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,8,2009-08-10T07:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,9,2009-08-10T08:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,10,2009-08-10T09:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,11,2009-08-10T10:59:59Z,seg,26,-,Não
NO,Pinheiros,2009-08-10,12,2009-08-10T11:59:59Z,seg,19,-,Não
NO,Pinheiros,2009-08-10,13,2009-08-10T12:59:59Z,seg,4,-,Não
NO,Pinheiros,2009-08-10,14,2009-08-10T13:59:59Z,seg,4,-,Não
NO,Pinheiros,2009-08-10,15,2009-08-10T14:59:59Z,seg,160,-,Não
NO,Pinheiros,2009-08-10,16,2009-08-10T15:59:59Z,seg,28,-,Não
NO,Pinheiros,2009-08-10,17,2009-08-10T16:59:59Z,seg,34,-,Não
NO,Pinheiros,2009-08-10,18,2009-08-10T17:59:59Z,seg,48,-,Não
NO,Pinheiros,2009-08-10,19,2009-08-10T18:59:59Z,seg,49,-,Não
NO,Pinheiros,2009-08-10,20,2009-08-10T19:59:59Z,seg,18,-,Não
NO,Pinheiros,2009-08-10,21,2009-08-10T20:59:59Z,seg,16,-,Não
NO,Pinheiros,2009-08-10,22,2009-08-10T21:59:59Z,seg,14,-,Não
NO,Pinheiros,2009-08-10,23,2009-08-10T22:59:59Z,seg,12,-,Não
NO,Pinheiros,2009-08-10,24,2009-08-10T23:59:59Z,seg,7,-,Não
NO,Pinheiros,2009-08-11,1,2009-08-11T00:59:59Z,ter,5,-,Não
NO,Pinheiros,2009-08-11,2,2009-08-11T01:59:59Z,ter,4,-,Não
NO,Pinheiros,2009-08-11,3,2009-08-11T02:59:59Z,ter,4,-,Não
NO,Pinheiros,2009-08-11,4,2009-08-11T03:59:59Z,ter,4,-,Não
NO,Pinheiros,2009-08-11,5,2009-08-11T04:59:59Z,ter,4,-,Não
NO,Pinheiros,2009-08-11,6,2009-08-11T05:59:59Z,ter,6,-,Não
NO,Pinheiros,2009-08-11,7,2009-08-11T06:59:59Z,ter,8,-,Não
NO,Pinheiros,2009-08-11,8,2009-08-11T07:59:59Z,ter,17,-,Não
NO,Pinheiros,2009-08-11,9,2009-08-11T08:59:59Z,ter,20,-,Não
NO,Pinheiros,2009-08-11,10,2009-08-11T09:59:59Z,ter,17,-,Não
NO,Pinheiros,2009-08-11,11,2009-08-11T10:59:59Z,ter,12,-,Não
NO,Pinheiros,2009-08-11,12,2009-08-11T11:59:59Z,ter,164,-,Não
NO,Pinheiros,2009-08-11,13,2009-08-11T12:59:59Z,ter,23,-,Não
NO,Pinheiros,2009-08-11,14,2009-08-11T13:59:59Z,ter,17,-,Não
NO,Pinheiros,2009-08-11,15,2009-08-11T14:59:59Z,ter,19,-,Não
NO,Pinheiros,2009-08-11,16,2009-08-11T15:59:59Z,ter,17,-,Não
NO,Pinheiros,2009-08-11,17,2009-08-11T16:59:59Z,ter,16,-,Não
NO,Pinheiros,2009-08-11,18,2009-08-11T17:59:59Z,ter,14,-,Não
NO,Pinheiros,2009-08-11,19,2009-08-11T18:59:59Z,ter,18,-,Não
NO,Pinheiros,2009-08-11,20,2009-08-11T19:59:59Z,ter,20,-,Não
NO,Pinheiros,2009-08-11,21,2009-08-11T20:59:59Z,ter,16,-,Não
NO,Pinheiros,2009-08-11,22,2009-08-11T21:59:59Z,ter,11,-,Não
NO,Pinheiros,2009-08-11,23,2009-08-11T22:59:59Z,ter,8,-,Não
NO,Pinheiros,2009-08-11,24,2009-08-11T23:59:59Z,ter,7,-,Não
NO,Pinheiros,2009-08-12,1,2009-08-12T00:59:59Z,qua,1,-,Não
NO,Pinheiros,2009-08-12,2,2009-08-12T01:59:59Z,qua,1,-,Não
NO,Pinheiros,2009-08-12,3,2009-08-12T02:59:59Z,qua,0,-,Não
NO,Pinheiros,2009-08-12,4,2009-08-12T03:59:59Z,qua,0,-,Não
NO,Pinheiros,2009-08-12,5,2009-08-12T04:59:59Z,qua,0,-,Não
NO,Pinheiros,2009-08-12,6,2009-08-12T05:59:59Z,qua,4,-,Não
NO,Pinheiros,2009-08-12,7,2009-08-12T06:59:59Z,qua,8,-,Não
NO,Pinheiros,2009-08-12,8,2009-08-12T07:59:59Z,qua,26,-,Não
NO,Pinheiros,2009-08-12,9,2009-08-12T08:59:59Z,qua,27,-,Não
NO,Pinheiros,2009-08-12,10,2009-08-12T09:59:59Z,qua,31,-,Não
NO,Pinheiros,2009-08-12,11,2009-08-12T10:59:59Z,qua,36,-,Não
NO,Pinheiros,2009-08-12,12,2009-08-12T11:59:59Z,qua,30,-,Não
NO,Pinheiros,2009-08-12,13,2009-08-12T12:59:59Z,qua,20,-,Não
NO,Pinheiros,2009-08-12,14,2009-08-12T13:59:59Z,qua,17,-,Não
NO,Pinheiros,2009-08-12,15,2009-08-12T14:59:59Z,qua,17,-,Não
NO,Pinheiros,2009-08-12,16,2009-08-12T15:59:59Z,qua,31,-,Não
NO,Pinheiros,2009-08-12,17,2009-08-12T16:59:59Z,qua,21,-,Não
NO,Pinheiros,2009-08-12,18,2009-08-12T17:59:59Z,qua,21,-,Não
NO,Pinheiros,2009-08-12,19,2009-08-12T18:59:59Z,qua,25,-,Não
NO,Pinheiros,2009-08-12,20,2009-08-12T19:59:59Z,qua,17,-,Não
NO,Pinheiros,2009-08-12,21,2009-08-12T20:59:59Z,qua,25,-,Não
NO,Pinheiros,2009-08-12,22,2009-08-12T21:59:59Z,qua,23,-,Não
NO,Pinheiros,2009-08-12,23,2009-08-12T22:59:59Z,qua,22,-,Não
NO,Pinheiros,2009-08-12,24,2009-08-12T23:59:59Z,qua,9,-,Não
NO,Pinheiros,2009-08-13,1,2009-08-13T00:59:59Z,qui,3,-,Não
NO,Pinheiros,2009-08-13,2,2009-08-13T01:59:59Z,qui,4,-,Não
NO,Pinheiros,2009-08-13,3,2009-08-13T02:59:59Z,qui,2,-,Não
NO,Pinheiros,2009-08-13,4,2009-08-13T03:59:59Z,qui,2,-,Não
NO,Pinheiros,2009-08-13,5,2009-08-13T04:59:59Z,qui,2,-,Não
NO,Pinheiros,2009-08-13,6,2009-08-13T05:59:59Z,qui,9,-,Não
NO,Pinheiros,2009-08-13,7,2009-08-13T06:59:59Z,qui,44,-,Não
NO,Pinheiros,2009-08-13,8,2009-08-13T07:59:59Z,qui,98,-,Não
NO,Pinheiros,2009-08-13,9,2009-08-13T08:59:59Z,qui,118,-,Não
NO,Pinheiros,2009-08-13,10,2009-08-13T09:59:59Z,qui,89,-,Não
NO,Pinheiros,2009-08-13,11,2009-08-13T10:59:59Z,qui,86,-,Não
NO,Pinheiros,2009-08-13,12,2009-08-13T11:59:59Z,qui,55,-,Não
NO,Pinheiros,2009-08-13,13,2009-08-13T12:59:59Z,qui,48,-,Não
NO,Pinheiros,2009-08-13,14,2009-08-13T13:59:59Z,qui,39,-,Não
NO,Pinheiros,2009-08-13,15,2009-08-13T14:59:59Z,qui,22,-,Não
NO,Pinheiros,2009-08-13,16,2009-08-13T15:59:59Z,qui,14,-,Não
NO,Pinheiros,2009-08-13,17,2009-08-13T16:59:59Z,qui,6,-,Não
NO,Pinheiros,2009-08-13,18,2009-08-13T17:59:59Z,qui,14,-,Não
NO,Pinheiros,2009-08-13,19,2009-08-13T18:59:59Z,qui,93,-,Não
NO,Pinheiros,2009-08-13,20,2009-08-13T19:59:59Z,qui,159,-,Não
NO,Pinheiros,2009-08-13,21,2009-08-13T20:59:59Z,qui,197,-,Não
NO,Pinheiros,2009-08-13,22,2009-08-13T21:59:59Z,qui,292,-,Não
NO,Pinheiros,2009-08-13,23,2009-08-13T22:59:59Z,qui,385,-,Não
NO,Pinheiros,2009-08-13,24,2009-08-13T23:59:59Z,qui,424,-,Não
NO,Pinheiros,2009-08-14,1,2009-08-14T00:59:59Z,sex,415,-,Não
NO,Pinheiros,2009-08-14,2,2009-08-14T01:59:59Z,sex,465,-,Não
NO,Pinheiros,2009-08-14,3,2009-08-14T02:59:59Z,sex,518,-,Não
NO,Pinheiros,2009-08-14,4,2009-08-14T03:59:59Z,sex,410,-,Não
NO,Pinheiros,2009-08-14,5,2009-08-14T04:59:59Z,sex,312,-,Não
NO,Pinheiros,2009-08-14,6,2009-08-14T05:59:59Z,sex,376,-,Não
NO,Pinheiros,2009-08-14,7,2009-08-14T06:59:59Z,sex,674,-,Não
NO,Pinheiros,2009-08-14,8,2009-08-14T07:59:59Z,sex,734,-,Não
NO,Pinheiros,2009-08-14,9,2009-08-14T08:59:59Z,sex,267,-,Não
NO,Pinheiros,2009-08-14,10,2009-08-14T09:59:59Z,sex,102,-,Não
NO,Pinheiros,2009-08-14,11,2009-08-14T10:59:59Z,sex,109,-,Não
NO,Pinheiros,2009-08-14,12,2009-08-14T11:59:59Z,sex,79,-,Não
NO,Pinheiros,2009-08-14,13,2009-08-14T12:59:59Z,sex,47,-,Não
NO,Pinheiros,2009-08-14,14,2009-08-14T13:59:59Z,sex,30,-,Não
NO,Pinheiros,2009-08-14,15,2009-08-14T14:59:59Z,sex,34,-,Não
NO,Pinheiros,2009-08-14,16,2009-08-14T15:59:59Z,sex,32,-,Não
NO,Pinheiros,2009-08-14,17,2009-08-14T16:59:59Z,sex,28,-,Não
NO,Pinheiros,2009-08-14,18,2009-08-14T17:59:59Z,sex,11,-,Não
NO,Pinheiros,2009-08-14,19,2009-08-14T18:59:59Z,sex,22,-,Não
NO,Pinheiros,2009-08-14,20,2009-08-14T19:59:59Z,sex,45,-,Não
NO,Pinheiros,2009-08-14,21,2009-08-14T20:59:59Z,sex,91,-,Não
NO,Pinheiros,2009-08-14,22,2009-08-14T21:59:59Z,sex,284,-,Não
NO,Pinheiros,2009-08-14,23,2009-08-14T22:59:59Z,sex,525,-,Não
NO,Pinheiros,2009-08-14,24,2009-08-14T23:59:59Z,sex,586,-,Não
NO,Pinheiros,2009-08-15,1,2009-08-15T00:59:59Z,sáb,554,-,Não
NO,Pinheiros,2009-08-15,2,2009-08-15T01:59:59Z,sáb,486,-,Não
NO,Pinheiros,2009-08-15,3,2009-08-15T02:59:59Z,sáb,363,-,Não
NO,Pinheiros,2009-08-15,4,2009-08-15T03:59:59Z,sáb,396,-,Não
NO,Pinheiros,2009-08-15,5,2009-08-15T04:59:59Z,sáb,322,-,Não
NO,Pinheiros,2009-08-15,6,2009-08-15T05:59:59Z,sáb,335,-,Não
NO,Pinheiros,2009-08-15,7,2009-08-15T06:59:59Z,sáb,440,-,Não
NO,Pinheiros,2009-08-15,8,2009-08-15T07:59:59Z,sáb,522,-,Não
NO,Pinheiros,2009-08-15,9,2009-08-15T08:59:59Z,sáb,138,-,Não
NO,Pinheiros,2009-08-15,10,2009-08-15T09:59:59Z,sáb,70,-,Não
NO,Pinheiros,2009-08-15,11,2009-08-15T10:59:59Z,sáb,59,-,Não
NO,Pinheiros,2009-08-15,12,2009-08-15T11:59:59Z,sáb,25,-,Não
NO,Pinheiros,2009-08-15,13,2009-08-15T12:59:59Z,sáb,12,-,Não
NO,Pinheiros,2009-08-15,14,2009-08-15T13:59:59Z,sáb,11,-,Não
NO,Pinheiros,2009-08-15,15,2009-08-15T14:59:59Z,sáb,15,-,Não
NO,Pinheiros,2009-08-15,16,2009-08-15T15:59:59Z,sáb,14,-,Não
NO,Pinheiros,2009-08-15,17,2009-08-15T16:59:59Z,sáb,10,-,Não
NO,Pinheiros,2009-08-15,18,2009-08-15T17:59:59Z,sáb,26,-,Não
NO,Pinheiros,2009-08-15,19,2009-08-15T18:59:59Z,sáb,28,-,Não
NO,Pinheiros,2009-08-15,20,2009-08-15T19:59:59Z,sáb,23,-,Não
NO,Pinheiros,2009-08-15,21,2009-08-15T20:59:59Z,sáb,24,-,Não
NO,Pinheiros,2009-08-15,22,2009-08-15T21:59:59Z,sáb,41,-,Não
NO,Pinheiros,2009-08-15,23,2009-08-15T22:59:59Z,sáb,36,-,Não
NO,Pinheiros,2009-08-15,24,2009-08-15T23:59:59Z,sáb,39,-,Não
NO,Pinheiros,2009-08-16,1,2009-08-16T00:59:59Z,dom,4,-,Não
NO,Pinheiros,2009-08-16,2,2009-08-16T01:59:59Z,dom,7,-,Não
NO,Pinheiros,2009-08-16,3,2009-08-16T02:59:59Z,dom,11,-,Não
NO,Pinheiros,2009-08-16,4,2009-08-16T03:59:59Z,dom,9,-,Não
NO,Pinheiros,2009-08-16,5,2009-08-16T04:59:59Z,dom,4,-,Não
NO,Pinheiros,2009-08-16,6,2009-08-16T05:59:59Z,dom,8,-,Não
NO,Pinheiros,2009-08-16,7,2009-08-16T06:59:59Z,dom,24,-,Não
NO,Pinheiros,2009-08-16,8,2009-08-16T07:59:59Z,dom,29,-,Não
NO,Pinheiros,2009-08-16,9,2009-08-16T08:59:59Z,dom,18,-,Não
NO,Pinheiros,2009-08-16,10,2009-08-16T09:59:59Z,dom,17,-,Não
NO,Pinheiros,2009-08-16,11,2009-08-16T10:59:59Z,dom,14,-,Não
NO,Pinheiros,2009-08-16,12,2009-08-16T11:59:59Z,dom,9,-,Não
NO,Pinheiros,2009-08-16,13,2009-08-16T12:59:59Z,dom,8,-,Não
NO,Pinheiros,2009-08-16,14,2009-08-16T13:59:59Z,dom,6,-,Não
NO,Pinheiros,2009-08-16,15,2009-08-16T14:59:59Z,dom,12,-,Não
NO,Pinheiros,2009-08-16,16,2009-08-16T15:59:59Z,dom,9,-,Não
NO,Pinheiros,2009-08-16,17,2009-08-16T16:59:59Z,dom,8,-,Não
NO,Pinheiros,2009-08-16,18,2009-08-16T17:59:59Z,dom,22,-,Não
NO,Pinheiros,2009-08-16,19,2009-08-16T18:59:59Z,dom,41,-,Não
NO,Pinheiros,2009-08-16,20,2009-08-16T19:59:59Z,dom,65,-,Não
NO,Pinheiros,2009-08-16,21,2009-08-16T20:59:59Z,dom,45,-,Não
NO,Pinheiros,2009-08-16,22,2009-08-16T21:59:59Z,dom,34,-,Não
NO,Pinheiros,2009-08-16,23,2009-08-16T22:59:59Z,dom,55,-,Não
NO,Pinheiros,2009-08-16,24,2009-08-16T23:59:59Z,dom,280,-,Não
NO,Pinheiros,2009-08-17,1,2009-08-17T00:59:59Z,seg,336,-,Não
NO,Pinheiros,2009-08-17,2,2009-08-17T01:59:59Z,seg,320,-,Não
NO,Pinheiros,2009-08-17,3,2009-08-17T02:59:59Z,seg,293,-,Não
NO,Pinheiros,2009-08-17,4,2009-08-17T03:59:59Z,seg,287,-,Não
NO,Pinheiros,2009-08-17,5,2009-08-17T04:59:59Z,seg,295,-,Não
NO,Pinheiros,2009-08-17,6,2009-08-17T05:59:59Z,seg,297,-,Não
NO,Pinheiros,2009-08-17,7,2009-08-17T06:59:59Z,seg,541,-,Não
NO,Pinheiros,2009-08-17,8,2009-08-17T07:59:59Z,seg,692,-,Não
NO,Pinheiros,2009-08-17,9,2009-08-17T08:59:59Z,seg,284,-,Não
NO,Pinheiros,2009-08-17,10,2009-08-17T09:59:59Z,seg,122,-,Não
NO,Pinheiros,2009-08-17,11,2009-08-17T10:59:59Z,seg,93,-,Não
NO,Pinheiros,2009-08-17,12,2009-08-17T11:59:59Z,seg,45,-,Não
NO,Pinheiros,2009-08-17,13,2009-08-17T12:59:59Z,seg,45,-,Não
NO,Pinheiros,2009-08-17,14,2009-08-17T13:59:59Z,seg,24,-,Não
NO,Pinheiros,2009-08-17,15,2009-08-17T14:59:59Z,seg,35,-,Não
NO,Pinheiros,2009-08-17,16,2009-08-17T15:59:59Z,seg,28,-,Não
NO,Pinheiros,2009-08-17,17,2009-08-17T16:59:59Z,seg,43,-,Não
NO,Pinheiros,2009-08-17,18,2009-08-17T17:59:59Z,seg,116,-,Não
NO,Pinheiros,2009-08-17,19,2009-08-17T18:59:59Z,seg,205,-,Não
NO,Pinheiros,2009-08-17,20,2009-08-17T19:59:59Z,seg,82,-,Não
NO,Pinheiros,2009-08-17,21,2009-08-17T20:59:59Z,seg,15,-,Não
NO,Pinheiros,2009-08-17,22,2009-08-17T21:59:59Z,seg,21,-,Não
NO,Pinheiros,2009-08-17,23,2009-08-17T22:59:59Z,seg,126,-,Não
NO,Pinheiros,2009-08-17,24,2009-08-17T23:59:59Z,seg,95,-,Não
NO,Pinheiros,2009-08-18,1,2009-08-18T00:59:59Z,ter,3,-,Não
NO,Pinheiros,2009-08-18,2,2009-08-18T01:59:59Z,ter,22,-,Sim
NO,Pinheiros,2009-08-18,3,2009-08-18T02:59:59Z,ter,5,-,Sim
NO,Pinheiros,2009-08-18,4,2009-08-18T03:59:59Z,ter,4,-,Sim
NO,Pinheiros,2009-08-18,5,2009-08-18T04:59:59Z,ter,7,-,Sim
NO,Pinheiros,2009-08-18,6,2009-08-18T05:59:59Z,ter,33,-,Sim
NO,Pinheiros,2009-08-18,7,2009-08-18T06:59:59Z,ter,65,-,Sim
NO,Pinheiros,2009-08-18,8,2009-08-18T07:59:59Z,ter,107,-,Sim
NO,Pinheiros,2009-08-18,9,2009-08-18T08:59:59Z,ter,130,-,Sim
NO,Pinheiros,2009-08-18,10,2009-08-18T09:59:59Z,ter,146,-,Sim
NO,Pinheiros,2009-08-18,11,2009-08-18T10:59:59Z,ter,132,-,Sim
NO,Pinheiros,2009-08-18,12,2009-08-18T11:59:59Z,ter,135,-,Sim
NO,Pinheiros,2009-08-18,13,2009-08-18T12:59:59Z,ter,99,-,Sim
NO,Pinheiros,2009-08-18,14,2009-08-18T13:59:59Z,ter,60,-,Sim
NO,Pinheiros,2009-08-18,15,2009-08-18T14:59:59Z,ter,56,-,Sim
NO,Pinheiros,2009-08-18,16,2009-08-18T15:59:59Z,ter,32,-,Sim
NO,Pinheiros,2009-08-18,17,2009-08-18T16:59:59Z,ter,104,-,Sim
NO,Pinheiros,2009-08-18,18,2009-08-18T17:59:59Z,ter,161,-,Sim
NO,Pinheiros,2009-08-18,19,2009-08-18T18:59:59Z,ter,245,-,Sim
NO,Pinheiros,2009-08-18,20,2009-08-18T19:59:59Z,ter,239,-,Sim
NO,Pinheiros,2009-08-18,21,2009-08-18T20:59:59Z,ter,183,-,Sim
NO,Pinheiros,2009-08-18,22,2009-08-18T21:59:59Z,ter,70,-,Sim
NO,Pinheiros,2009-08-18,23,2009-08-18T22:59:59Z,ter,22,-,Sim
NO,Pinheiros,2009-08-18,24,2009-08-18T23:59:59Z,ter,18,-,Sim
NO,Pinheiros,2009-08-19,1,2009-08-19T00:59:59Z,qua,3,-,Não
NO,Pinheiros,2009-08-19,2,2009-08-19T01:59:59Z,qua,3,-,Sim
NO,Pinheiros,2009-08-19,3,2009-08-19T02:59:59Z,qua,2,-,Sim
NO,Pinheiros,2009-08-19,4,2009-08-19T03:59:59Z,qua,1,-,Sim
NO,Pinheiros,2009-08-19,5,2009-08-19T04:59:59Z,qua,2,-,Sim
NO,Pinheiros,2009-08-19,6,2009-08-19T05:59:59Z,qua,7,-,Sim
NO,Pinheiros,2009-08-19,7,2009-08-19T06:59:59Z,qua,23,-,Sim
NO,Pinheiros,2009-08-19,8,2009-08-19T07:59:59Z,qua,79,-,Sim
NO,Pinheiros,2009-08-19,9,2009-08-19T08:59:59Z,qua,108,-,Sim
NO,Pinheiros,2009-08-19,10,2009-08-19T09:59:59Z,qua,91,-,Não
NO,Pinheiros,2009-08-19,11,2009-08-19T10:59:59Z,qua,87,-,Sim
NO,Pinheiros,2009-08-19,12,2009-08-19T11:59:59Z,qua,44,-,Sim
NO,Pinheiros,2009-08-19,13,2009-08-19T12:59:59Z,qua,56,-,Sim
NO,Pinheiros,2009-08-19,14,2009-08-19T13:59:59Z,qua,52,-,Sim
NO,Pinheiros,2009-08-19,15,2009-08-19T14:59:59Z,qua,47,-,Sim
NO,Pinheiros,2009-08-19,16,2009-08-19T15:59:59Z,qua,64,-,Sim
NO,Pinheiros,2009-08-19,17,2009-08-19T16:59:59Z,qua,48,-,Sim
NO,Pinheiros,2009-08-19,18,2009-08-19T17:59:59Z,qua,102,-,Sim
NO,Pinheiros,2009-08-19,19,2009-08-19T18:59:59Z,qua,101,-,Sim
NO,Pinheiros,2009-08-19,20,2009-08-19T19:59:59Z,qua,68,-,Sim
NO,Pinheiros,2009-08-19,21,2009-08-19T20:59:59Z,qua,95,-,Sim
NO,Pinheiros,2009-08-19,22,2009-08-19T21:59:59Z,qua,46,-,Sim
NO,Pinheiros,2009-08-19,23,2009-08-19T22:59:59Z,qua,28,-,Sim
NO,Pinheiros,2009-08-19,24,2009-08-19T23:59:59Z,qua,27,-,Sim
NO,Pinheiros,2009-08-20,1,2009-08-20T00:59:59Z,qui,4,-,Não
NO,Pinheiros,2009-08-20,2,2009-08-20T01:59:59Z,qui,5,-,Sim
NO,Pinheiros,2009-08-20,3,2009-08-20T02:59:59Z,qui,3,-,Sim
NO,Pinheiros,2009-08-20,4,2009-08-20T03:59:59Z,qui,6,-,Sim
NO,Pinheiros,2009-08-20,5,2009-08-20T04:59:59Z,qui,4,-,Sim
NO,Pinheiros,2009-08-20,6,2009-08-20T05:59:59Z,qui,13,-,Sim
NO,Pinheiros,2009-08-20,7,2009-08-20T06:59:59Z,qui,29,-,Sim
