parameter,stationname,date,hour,mass_conc,mass_conc_movel,time,dayofweek
MP10,Congonhas,2012-01-20,17,32,-,2012-01-20T16:00:00Z,Fri
MP10,Congonhas,2012-01-20,18,29,-,2012-01-20T17:00:00Z,Fri
MP10,Congonhas,2012-01-20,19,15,-,2012-01-20T18:00:00Z,Fri
MP10,Congonhas,2012-01-20,20,30,-,2012-01-20T19:00:00Z,Fri
MP10,Congonhas,2012-01-20,21,33,-,2012-01-20T20:00:00Z,Fri
MP10,Congonhas,2012-01-20,22,21,-,2012-01-20T21:00:00Z,Fri
MP10,Congonhas,2012-01-20,23,36,-,2012-01-20T22:00:00Z,Fri
MP10,Congonhas,2012-01-20,24,29,-,2012-01-20T23:00:00Z,Fri
MP10,Congonhas,2012-01-21,1,50,-,2012-01-21T00:00:00Z,Sat
MP10,Congonhas,2012-01-21,2,36,-,2012-01-21T01:00:00Z,Sat
MP10,Congonhas,2012-01-21,3,38,-,2012-01-21T02:00:00Z,Sat
MP10,Congonhas,2012-01-21,4,35,-,2012-01-21T03:00:00Z,Sat
MP10,Congonhas,2012-01-21,5,34,-,2012-01-21T04:00:00Z,Sat
MP10,Congonhas,2012-01-21,6,30,-,2012-01-21T05:00:00Z,Sat
MP10,Congonhas,2012-01-21,7,30,-,2012-01-21T06:00:00Z,Sat
MP10,Congonhas,2012-01-21,8,37,-,2012-01-21T07:00:00Z,Sat
MP10,Congonhas,2012-01-21,9,50,-,2012-01-21T08:00:00Z,Sat
MP10,Congonhas,2012-01-21,10,46,-,2012-01-21T09:00:00Z,Sat
MP10,Congonhas,2012-01-21,11,48,-,2012-01-21T10:00:00Z,Sat
MP10,Congonhas,2012-01-21,12,42,-,2012-01-21T11:00:00Z,Sat
MP10,Congonhas,2012-01-21,13,28,-,2012-01-21T12:00:00Z,Sat
MP10,Congonhas,2012-01-21,14,23,-,2012-01-21T13:00:00Z,Sat
MP10,Congonhas,2012-01-21,15,38,-,2012-01-21T14:00:00Z,Sat
MP10,Congonhas,2012-01-21,16,29,-,2012-01-21T15:00:00Z,Sat
MP10,Congonhas,2012-01-21,17,27,-,2012-01-21T16:00:00Z,Sat
MP10,Congonhas,2012-01-21,18,10,-,2012-01-21T17:00:00Z,Sat
MP10,Congonhas,2012-01-21,19,36,-,2012-01-21T18:00:00Z,Sat
MP10,Congonhas,2012-01-21,20,39,-,2012-01-21T19:00:00Z,Sat
MP10,Congonhas,2012-01-21,21,16,-,2012-01-21T20:00:00Z,Sat
MP10,Congonhas,2012-01-21,22,10,-,2012-01-21T21:00:00Z,Sat
MP10,Congonhas,2012-01-21,23,22,-,2012-01-21T22:00:00Z,Sat
MP10,Congonhas,2012-01-21,24,12,-,2012-01-21T23:00:00Z,Sat
MP10,Congonhas,2012-01-22,1,30,-,2012-01-22T00:00:00Z,Sun
MP10,Congonhas,2012-01-22,2,37,-,2012-01-22T01:00:00Z,Sun
MP10,Congonhas,2012-01-22,3,17,-,2012-01-22T02:00:00Z,Sun
MP10,Congonhas,2012-01-22,4,14,-,2012-01-22T03:00:00Z,Sun
MP10,Congonhas,2012-01-22,5,27,-,2012-01-22T04:00:00Z,Sun
MP10,Congonhas,2012-01-22,6,15,-,2012-01-22T05:00:00Z,Sun
MP10,Congonhas,2012-01-22,7,28,-,2012-01-22T06:00:00Z,Sun
MP10,Congonhas,2012-01-22,8,21,-,2012-01-22T07:00:00Z,Sun
MP10,Congonhas,2012-01-22,9,27,-,2012-01-22T08:00:00Z,Sun
MP10,Congonhas,2012-01-22,10,25,-,2012-01-22T09:00:00Z,Sun
MP10,Congonhas,2012-01-22,11,27,-,2012-01-22T10:00:00Z,Sun
MP10,Congonhas,2012-01-22,12,30,-,2012-01-22T11:00:00Z,Sun
MP10,Congonhas,2012-01-22,13,20,-,2012-01-22T12:00:00Z,Sun
MP10,Congonhas,2012-01-22,14,21,-,2012-01-22T13:00:00Z,Sun
MP10,Congonhas,2012-01-22,15,10,-,2012-01-22T14:00:00Z,Sun
MP10,Congonhas,2012-01-22,16,22,-,2012-01-22T15:00:00Z,Sun
MP10,Congonhas,2012-01-22,17,19,-,2012-01-22T16:00:00Z,Sun
MP10,Congonhas,2012-01-22,18,20,-,2012-01-22T17:00:00Z,Sun
MP10,Congonhas,2012-01-22,19,45,-,2012-01-22T18:00:00Z,Sun
MP10,Congonhas,2012-01-22,20,20,-,2012-01-22T19:00:00Z,Sun
MP10,Congonhas,2012-01-22,21,28,-,2012-01-22T20:00:00Z,Sun
MP10,Congonhas,2012-01-22,22,17,-,2012-01-22T21:00:00Z,Sun
MP10,Congonhas,2012-01-22,23,13,-,2012-01-22T22:00:00Z,Sun
MP10,Congonhas,2012-01-22,24,19,-,2012-01-22T23:00:00Z,Sun
MP10,Congonhas,2012-01-23,1,41,-,2012-01-23T00:00:00Z,Mon
MP10,Congonhas,2012-01-23,2,35,-,2012-01-23T01:00:00Z,Mon
MP10,Congonhas,2012-01-23,3,33,-,2012-01-23T02:00:00Z,Mon
MP10,Congonhas,2012-01-23,4,26,-,2012-01-23T03:00:00Z,Mon
MP10,Congonhas,2012-01-23,5,25,-,2012-01-23T04:00:00Z,Mon
MP10,Congonhas,2012-01-23,6,32,-,2012-01-23T05:00:00Z,Mon
MP10,Congonhas,2012-01-23,7,43,-,2012-01-23T06:00:00Z,Mon
MP10,Congonhas,2012-01-23,8,54,-,2012-01-23T07:00:00Z,Mon
MP10,Congonhas,2012-01-23,9,31,-,2012-01-23T08:00:00Z,Mon
MP10,Congonhas,2012-01-23,10,28,-,2012-01-23T09:00:00Z,Mon
MP10,Congonhas,2012-01-23,11,31,-,2012-01-23T10:00:00Z,Mon
MP10,Congonhas,2012-01-23,12,37,-,2012-01-23T11:00:00Z,Mon
MP10,Congonhas,2012-01-23,13,21,-,2012-01-23T12:00:00Z,Mon
MP10,Congonhas,2012-01-23,14,10,-,2012-01-23T13:00:00Z,Mon
MP10,Congonhas,2012-01-23,15,27,-,2012-01-23T14:00:00Z,Mon
MP10,Congonhas,2012-01-23,16,35,-,2012-01-23T15:00:00Z,Mon
MP10,Congonhas,2012-01-23,17,22,-,2012-01-23T16:00:00Z,Mon
MP10,Congonhas,2012-01-23,18,16,-,2012-01-23T17:00:00Z,Mon
MP10,Congonhas,2012-01-23,19,39,-,2012-01-23T18:00:00Z,Mon
MP10,Congonhas,2012-01-23,20,49,-,2012-01-23T19:00:00Z,Mon
MP10,Congonhas,2012-01-23,21,41,-,2012-01-23T20:00:00Z,Mon
MP10,Congonhas,2012-01-23,22,26,-,2012-01-23T21:00:00Z,Mon
MP10,Congonhas,2012-01-23,23,21,-,2012-01-23T22:00:00Z,Mon
MP10,Congonhas,2012-01-23,24,21,-,2012-01-23T23:00:00Z,Mon
MP10,Congonhas,2012-01-24,1,63,-,2012-01-24T00:00:00Z,Tue
MP10,Congonhas,2012-01-24,2,39,-,2012-01-24T01:00:00Z,Tue
MP10,Congonhas,2012-01-24,3,40,-,2012-01-24T02:00:00Z,Tue
MP10,Congonhas,2012-01-24,4,25,-,2012-01-24T03:00:00Z,Tue
MP10,Congonhas,2012-01-24,5,33,-,2012-01-24T04:00:00Z,Tue
MP10,Congonhas,2012-01-24,6,21,-,2012-01-24T05:00:00Z,Tue
MP10,Congonhas,2012-01-24,7,18,-,2012-01-24T06:00:00Z,Tue
MP10,Congonhas,2012-01-24,8,22,-,2012-01-24T07:00:00Z,Tue
MP10,Congonhas,2012-01-24,9,24,-,2012-01-24T08:00:00Z,Tue
MP10,Congonhas,2012-01-24,10,23,-,2012-01-24T09:00:00Z,Tue
MP10,Congonhas,2012-01-24,11,18,-,2012-01-24T10:00:00Z,Tue
MP10,Congonhas,2012-01-24,12,21,-,2012-01-24T11:00:00Z,Tue
MP10,Congonhas,2012-01-24,13,24,-,2012-01-24T12:00:00Z,Tue
MP10,Congonhas,2012-01-24,14,13,-,2012-01-24T13:00:00Z,Tue
MP10,Congonhas,2012-01-24,15,19,-,2012-01-24T14:00:00Z,Tue
MP10,Congonhas,2012-01-24,16,22,-,2012-01-24T15:00:00Z,Tue
MP10,Congonhas,2012-01-24,17,17,-,2012-01-24T16:00:00Z,Tue
MP10,Congonhas,2012-01-24,18,42,-,2012-01-24T17:00:00Z,Tue
MP10,Congonhas,2012-01-24,19,32,-,2012-01-24T18:00:00Z,Tue
MP10,Congonhas,2012-01-24,20,20,-,2012-01-24T19:00:00Z,Tue
MP10,Congonhas,2012-01-24,21,33,-,2012-01-24T20:00:00Z,Tue
MP10,Congonhas,2012-01-24,22,1,-,2012-01-24T21:00:00Z,Tue
MP10,Congonhas,2012-01-24,23,12,-,2012-01-24T22:00:00Z,Tue
MP10,Congonhas,2012-01-24,24,6,-,2012-01-24T23:00:00Z,Tue
MP10,Congonhas,2012-01-25,1,60,-,2012-01-25T00:00:00Z,Wed
MP10,Congonhas,2012-01-25,2,39,-,2012-01-25T01:00:00Z,Wed
MP10,Congonhas,2012-01-25,3,33,-,2012-01-25T02:00:00Z,Wed
MP10,Congonhas,2012-01-25,4,52,-,2012-01-25T03:00:00Z,Wed
MP10,Congonhas,2012-01-25,5,50,-,2012-01-25T04:00:00Z,Wed
MP10,Congonhas,2012-01-25,6,34,-,2012-01-25T05:00:00Z,Wed
MP10,Congonhas,2012-01-25,7,26,-,2012-01-25T06:00:00Z,Wed
MP10,Congonhas,2012-01-25,8,26,-,2012-01-25T07:00:00Z,Wed
MP10,Congonhas,2012-01-25,9,12,-,2012-01-25T08:00:00Z,Wed
MP10,Congonhas,2012-01-25,10,24,-,2012-01-25T09:00:00Z,Wed
MP10,Congonhas,2012-01-25,11,23,-,2012-01-25T10:00:00Z,Wed
MP10,Congonhas,2012-01-25,12,20,-,2012-01-25T11:00:00Z,Wed
MP10,Congonhas,2012-01-25,13,22,-,2012-01-25T12:00:00Z,Wed
MP10,Congonhas,2012-01-25,14,19,-,2012-01-25T13:00:00Z,Wed
MP10,Congonhas,2012-01-25,15,22,-,2012-01-25T14:00:00Z,Wed
MP10,Congonhas,2012-01-25,16,9,-,2012-01-25T15:00:00Z,Wed
MP10,Congonhas,2012-01-25,17,46,-,2012-01-25T16:00:00Z,Wed
MP10,Congonhas,2012-01-25,18,74,-,2012-01-25T17:00:00Z,Wed
MP10,Congonhas,2012-01-25,19,3,-,2012-01-25T18:00:00Z,Wed
MP10,Congonhas,2012-01-25,20,11,-,2012-01-25T19:00:00Z,Wed
MP10,Congonhas,2012-01-25,21,14,-,2012-01-25T20:00:00Z,Wed
MP10,Congonhas,2012-01-25,22,16,-,2012-01-25T21:00:00Z,Wed
MP10,Congonhas,2012-01-25,23,26,-,2012-01-25T22:00:00Z,Wed
MP10,Congonhas,2012-01-25,24,33,-,2012-01-25T23:00:00Z,Wed
MP10,Congonhas,2012-01-26,1,46,-,2012-01-26T00:00:00Z,Thu
MP10,Congonhas,2012-01-26,2,51,-,2012-01-26T01:00:00Z,Thu
MP10,Congonhas,2012-01-26,3,47,-,2012-01-26T02:00:00Z,Thu
MP10,Congonhas,2012-01-26,4,33,-,2012-01-26T03:00:00Z,Thu
MP10,Congonhas,2012-01-26,5,38,-,2012-01-26T04:00:00Z,Thu
MP10,Congonhas,2012-01-26,6,14,-,2012-01-26T05:00:00Z,Thu
MP10,Congonhas,2012-01-26,7,12,-,2012-01-26T06:00:00Z,Thu
MP10,Congonhas,2012-01-26,8,14,-,2012-01-26T07:00:00Z,Thu
MP10,Congonhas,2012-01-26,9,20,-,2012-01-26T08:00:00Z,Thu
MP10,Congonhas,2012-01-26,10,13,-,2012-01-26T09:00:00Z,Thu
MP10,Congonhas,2012-01-26,11,11,-,2012-01-26T10:00:00Z,Thu
MP10,Congonhas,2012-01-26,12,7,-,2012-01-26T11:00:00Z,Thu
MP10,Congonhas,2012-01-26,13,18,-,2012-01-26T12:00:00Z,Thu
MP10,Congonhas,2012-01-26,14,20,-,2012-01-26T13:00:00Z,Thu
MP10,Congonhas,2012-01-26,15,20,-,2012-01-26T14:00:00Z,Thu
MP10,Congonhas,2012-01-26,16,22,-,2012-01-26T15:00:00Z,Thu
MP10,Congonhas,2012-01-26,17,24,-,2012-01-26T16:00:00Z,Thu
MP10,Congonhas,2012-01-26,18,8,-,2012-01-26T17:00:00Z,Thu
MP10,Congonhas,2012-01-26,19,6,-,2012-01-26T18:00:00Z,Thu
MP10,Congonhas,2012-01-26,20,20,-,2012-01-26T19:00:00Z,Thu
MP10,Congonhas,2012-01-26,21,12,-,2012-01-26T20:00:00Z,Thu
MP10,Congonhas,2012-01-26,22,13,-,2012-01-26T21:00:00Z,Thu
MP10,Congonhas,2012-01-26,23,20,-,2012-01-26T22:00:00Z,Thu
MP10,Congonhas,2012-01-26,24,16,-,2012-01-26T23:00:00Z,Thu
MP10,Congonhas,2012-01-27,1,15,-,2012-01-27T00:00:00Z,Fri
MP10,Congonhas,2012-01-27,2,20,-,2012-01-27T01:00:00Z,Fri
MP10,Congonhas,2012-01-27,3,24,-,2012-01-27T02:00:00Z,Fri
MP10,Congonhas,2012-01-27,4,11,-,2012-01-27T03:00:00Z,Fri
MP10,Congonhas,2012-01-27,5,25,-,2012-01-27T04:00:00Z,Fri
MP10,Congonhas,2012-01-27,6,24,-,2012-01-27T05:00:00Z,Fri
MP10,Congonhas,2012-01-27,7,34,-,2012-01-27T06:00:00Z,Fri
MP10,Congonhas,2012-01-27,8,42,-,2012-01-27T07:00:00Z,Fri
MP10,Congonhas,2012-01-27,9,21,-,2012-01-27T08:00:00Z,Fri
MP10,Congonhas,2012-01-27,10,12,-,2012-01-27T09:00:00Z,Fri
MP10,Congonhas,2012-01-27,11,20,-,2012-01-27T10:00:00Z,Fri
MP10,Congonhas,2012-01-27,12,19,-,2012-01-27T11:00:00Z,Fri
MP10,Congonhas,2012-01-27,13,25,-,2012-01-27T12:00:00Z,Fri
MP10,Congonhas,2012-01-27,14,18,-,2012-01-27T13:00:00Z,Fri
MP10,Congonhas,2012-01-27,15,24,-,2012-01-27T14:00:00Z,Fri
MP10,Congonhas,2012-01-27,16,20,-,2012-01-27T15:00:00Z,Fri
MP10,Congonhas,2012-01-27,17,14,-,2012-01-27T16:00:00Z,Fri
MP10,Congonhas,2012-01-27,18,20,-,2012-01-27T17:00:00Z,Fri
MP10,Congonhas,2012-01-27,19,22,-,2012-01-27T18:00:00Z,Fri
MP10,Congonhas,2012-01-27,20,17,-,2012-01-27T19:00:00Z,Fri
MP10,Congonhas,2012-01-27,21,10,-,2012-01-27T20:00:00Z,Fri
MP10,Congonhas,2012-01-27,22,17,-,2012-01-27T21:00:00Z,Fri
MP10,Congonhas,2012-01-27,23,22,-,2012-01-27T22:00:00Z,Fri
MP10,Congonhas,2012-01-27,24,31,-,2012-01-27T23:00:00Z,Fri
MP10,Congonhas,2012-01-28,1,62,-,2012-01-28T00:00:00Z,Sat
MP10,Congonhas,2012-01-28,2,34,-,2012-01-28T01:00:00Z,Sat
MP10,Congonhas,2012-01-28,3,35,-,2012-01-28T02:00:00Z,Sat
MP10,Congonhas,2012-01-28,4,29,-,2012-01-28T03:00:00Z,Sat
MP10,Congonhas,2012-01-28,5,32,-,2012-01-28T04:00:00Z,Sat
MP10,Congonhas,2012-01-28,6,17,-,2012-01-28T05:00:00Z,Sat
MP10,Congonhas,2012-01-28,7,31,-,2012-01-28T06:00:00Z,Sat
MP10,Congonhas,2012-01-28,8,22,-,2012-01-28T07:00:00Z,Sat
MP10,Congonhas,2012-01-28,9,24,-,2012-01-28T08:00:00Z,Sat
MP10,Congonhas,2012-01-28,10,26,-,2012-01-28T09:00:00Z,Sat
MP10,Congonhas,2012-01-28,11,21,-,2012-01-28T10:00:00Z,Sat
MP10,Congonhas,2012-01-28,12,17,-,2012-01-28T11:00:00Z,Sat
MP10,Congonhas,2012-01-28,13,15,-,2012-01-28T12:00:00Z,Sat
MP10,Congonhas,2012-01-28,14,18,-,2012-01-28T13:00:00Z,Sat
MP10,Congonhas,2012-01-28,15,12,-,2012-01-28T14:00:00Z,Sat
MP10,Congonhas,2012-01-28,16,16,-,2012-01-28T15:00:00Z,Sat
MP10,Congonhas,2012-01-28,17,16,-,2012-01-28T16:00:00Z,Sat
MP10,Congonhas,2012-01-28,18,17,-,2012-01-28T17:00:00Z,Sat
MP10,Congonhas,2012-01-28,19,12,-,2012-01-28T18:00:00Z,Sat
MP10,Congonhas,2012-01-28,20,24,-,2012-01-28T19:00:00Z,Sat
MP10,Congonhas,2012-01-28,21,17,-,2012-01-28T20:00:00Z,Sat
MP10,Congonhas,2012-01-28,22,11,-,2012-01-28T21:00:00Z,Sat
MP10,Congonhas,2012-01-28,23,18,-,2012-01-28T22:00:00Z,Sat
MP10,Congonhas,2012-01-28,24,22,-,2012-01-28T23:00:00Z,Sat
MP10,Congonhas,2012-01-29,1,41,-,2012-01-29T00:00:00Z,Sun
MP10,Congonhas,2012-01-29,2,27,-,2012-01-29T01:00:00Z,Sun
MP10,Congonhas,2012-01-29,3,36,-,2012-01-29T02:00:00Z,Sun
MP10,Congonhas,2012-01-29,4,24,-,2012-01-29T03:00:00Z,Sun
MP10,Congonhas,2012-01-29,5,16,-,2012-01-29T04:00:00Z,Sun
MP10,Congonhas,2012-01-29,6,12,-,2012-01-29T05:00:00Z,Sun
MP10,Congonhas,2012-01-29,7,34,-,2012-01-29T06:00:00Z,Sun
MP10,Congonhas,2012-01-29,8,19,-,2012-01-29T07:00:00Z,Sun
MP10,Congonhas,2012-01-29,9,18,-,2012-01-29T08:00:00Z,Sun
MP10,Congonhas,2012-01-29,10,4,-,2012-01-29T09:00:00Z,Sun
MP10,Congonhas,2012-01-29,11,16,-,2012-01-29T10:00:00Z,Sun
MP10,Congonhas,2012-01-29,12,15,-,2012-01-29T11:00:00Z,Sun
MP10,Congonhas,2012-01-29,13,24,-,2012-01-29T12:00:00Z,Sun
MP10,Congonhas,2012-01-29,14,13,-,2012-01-29T13:00:00Z,Sun
MP10,Congonhas,2012-01-29,15,13,-,2012-01-29T14:00:00Z,Sun
MP10,Congonhas,2012-01-29,16,29,-,2012-01-29T15:00:00Z,Sun
MP10,Congonhas,2012-01-29,17,8,-,2012-01-29T16:00:00Z,Sun
MP10,Congonhas,2012-01-29,18,19,-,2012-01-29T17:00:00Z,Sun
MP10,Congonhas,2012-01-29,19,20,-,2012-01-29T18:00:00Z,Sun
MP10,Congonhas,2012-01-29,20,18,-,2012-01-29T19:00:00Z,Sun
MP10,Congonhas,2012-01-29,21,25,-,2012-01-29T20:00:00Z,Sun
MP10,Congonhas,2012-01-29,22,27,-,2012-01-29T21:00:00Z,Sun
