parameter,stationname,date,hour,mass_conc,mass_conc_movel,time,dayofweek
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,1,17,-,2011-08-01T00:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,2,14,-,2011-08-01T01:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,3,7,-,2011-08-01T02:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,4,4,-,2011-08-01T03:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,5,4,-,2011-08-01T04:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,6,8,-,2011-08-01T05:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,7,10,-,2011-08-01T06:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,8,10,-,2011-08-01T07:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,9,12,-,2011-08-01T08:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,10,20,-,2011-08-01T09:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,11,23,-,2011-08-01T10:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,12,31,-,2011-08-01T11:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,13,38,-,2011-08-01T12:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,14,14,-,2011-08-01T13:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,15,1,-,2011-08-01T14:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,16,0,-,2011-08-01T15:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,17,0,-,2011-08-01T16:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,18,1,-,2011-08-01T17:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,19,7,-,2011-08-01T18:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,20,11,-,2011-08-01T19:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,21,11,-,2011-08-01T20:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,22,10,-,2011-08-01T21:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,23,7,-,2011-08-01T22:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-01,24,6,-,2011-08-01T23:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,1,10,-,2011-08-02T00:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,2,14,-,2011-08-02T01:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,3,18,-,2011-08-02T02:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,4,19,-,2011-08-02T03:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,5,18,-,2011-08-02T04:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,6,21,-,2011-08-02T05:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,7,20,-,2011-08-02T06:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,8,16,-,2011-08-02T07:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,9,16,-,2011-08-02T08:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,10,15,-,2011-08-02T09:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,11,15,-,2011-08-02T10:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,12,12,-,2011-08-02T11:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,13,15,-,2011-08-02T12:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,14,17,-,2011-08-02T13:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,15,23,-,2011-08-02T14:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,16,22,-,2011-08-02T15:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,17,18,-,2011-08-02T16:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,18,16,-,2011-08-02T17:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,19,19,-,2011-08-02T18:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,20,16,-,2011-08-02T19:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,21,13,-,2011-08-02T20:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,22,10,-,2011-08-02T21:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,23,9,-,2011-08-02T22:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-02,24,19,-,2011-08-02T23:00:00Z,Tue
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,1,22,-,2011-08-03T00:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,2,14,-,2011-08-03T01:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,3,8,-,2011-08-03T02:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,4,7,-,2011-08-03T03:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,5,7,-,2011-08-03T04:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,6,5,-,2011-08-03T05:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,7,3,-,2011-08-03T06:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,8,9,-,2011-08-03T07:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,9,15,-,2011-08-03T08:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,10,20,-,2011-08-03T09:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,11,20,-,2011-08-03T10:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,12,14,-,2011-08-03T11:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,13,11,-,2011-08-03T12:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,14,11,-,2011-08-03T13:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,15,14,-,2011-08-03T14:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,16,18,-,2011-08-03T15:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,17,19,-,2011-08-03T16:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,18,37,-,2011-08-03T17:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,19,30,-,2011-08-03T18:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,20,19,-,2011-08-03T19:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,21,8,-,2011-08-03T20:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,22,4,-,2011-08-03T21:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,23,6,-,2011-08-03T22:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-03,24,8,-,2011-08-03T23:00:00Z,Wed
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,1,12,-,2011-08-04T00:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,2,15,-,2011-08-04T01:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,3,13,-,2011-08-04T02:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,4,24,-,2011-08-04T03:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,5,20,-,2011-08-04T04:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,6,10,-,2011-08-04T05:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,7,8,-,2011-08-04T06:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,8,6,-,2011-08-04T07:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,9,13,-,2011-08-04T08:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,10,22,-,2011-08-04T09:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,11,21,-,2011-08-04T10:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,12,17,-,2011-08-04T11:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,13,16,-,2011-08-04T12:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,14,17,-,2011-08-04T13:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,15,17,-,2011-08-04T14:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,16,20,-,2011-08-04T15:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,17,22,-,2011-08-04T16:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,18,32,-,2011-08-04T17:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,19,33,-,2011-08-04T18:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,20,23,-,2011-08-04T19:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,21,19,-,2011-08-04T20:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,22,24,-,2011-08-04T21:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,23,28,-,2011-08-04T22:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-04,24,27,-,2011-08-04T23:00:00Z,Thu
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,1,39,-,2011-08-05T00:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,2,44,-,2011-08-05T01:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,3,34,-,2011-08-05T02:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,4,27,-,2011-08-05T03:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,5,21,-,2011-08-05T04:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,6,19,-,2011-08-05T05:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,7,21,-,2011-08-05T06:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,8,19,-,2011-08-05T07:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,9,19,-,2011-08-05T08:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,10,29,-,2011-08-05T09:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,11,39,-,2011-08-05T10:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,12,41,-,2011-08-05T11:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,13,47,-,2011-08-05T12:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,14,46,-,2011-08-05T13:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,15,39,-,2011-08-05T14:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,16,33,-,2011-08-05T15:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,17,31,-,2011-08-05T16:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,18,34,-,2011-08-05T17:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,19,37,-,2011-08-05T18:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,20,38,-,2011-08-05T19:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,21,38,-,2011-08-05T20:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,22,34,-,2011-08-05T21:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,23,33,-,2011-08-05T22:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-05,24,52,-,2011-08-05T23:00:00Z,Fri
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,1,49,-,2011-08-06T00:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,2,40,-,2011-08-06T01:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,3,32,-,2011-08-06T02:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,4,24,-,2011-08-06T03:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,5,19,-,2011-08-06T04:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,6,18,-,2011-08-06T05:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,7,26,-,2011-08-06T06:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,8,33,-,2011-08-06T07:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,9,40,-,2011-08-06T08:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,10,46,-,2011-08-06T09:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,11,48,-,2011-08-06T10:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,12,45,-,2011-08-06T11:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,13,41,-,2011-08-06T12:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,14,42,-,2011-08-06T13:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,15,38,-,2011-08-06T14:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,16,29,-,2011-08-06T15:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,17,21,-,2011-08-06T16:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,18,18,-,2011-08-06T17:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,19,18,-,2011-08-06T18:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,20,19,-,2011-08-06T19:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,21,38,-,2011-08-06T20:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,22,45,-,2011-08-06T21:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,23,42,-,2011-08-06T22:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-06,24,47,-,2011-08-06T23:00:00Z,Sat
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,1,53,-,2011-08-07T00:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,2,63,-,2011-08-07T01:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,3,76,-,2011-08-07T02:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,4,86,-,2011-08-07T03:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,5,90,-,2011-08-07T04:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,6,91,-,2011-08-07T05:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,7,90,-,2011-08-07T06:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,8,88,-,2011-08-07T07:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,9,86,-,2011-08-07T08:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,10,86,-,2011-08-07T09:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,11,78,-,2011-08-07T10:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,12,63,-,2011-08-07T11:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,13,47,-,2011-08-07T12:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,14,36,-,2011-08-07T13:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,15,33,-,2011-08-07T14:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,16,27,-,2011-08-07T15:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,17,20,-,2011-08-07T16:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,18,21,-,2011-08-07T17:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,19,23,-,2011-08-07T18:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,20,22,-,2011-08-07T19:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,21,19,-,2011-08-07T20:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,22,31,-,2011-08-07T21:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,23,40,-,2011-08-07T22:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-07,24,55,-,2011-08-07T23:00:00Z,Sun
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,1,68,-,2011-08-08T00:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,2,75,-,2011-08-08T01:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,3,73,-,2011-08-08T02:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,4,71,-,2011-08-08T03:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,5,74,-,2011-08-08T04:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,6,76,-,2011-08-08T05:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,7,74,-,2011-08-08T06:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,8,75,-,2011-08-08T07:00:00Z,Mon
MP2.5,Cid.Universitária-USP-Ipen,2011-08-08,9,79,-,2011-08-08T08:00:00Z,Mon
