parameter,stationname,date,hour,mass_conc,mass_conc_movel,time,dayofweek
MP10,Pinheiros,2008-01-01,1,72,-,2008-01-01T00:00:00Z,Tue
MP10,Pinheiros,2008-01-01,2,51,-,2008-01-01T01:00:00Z,Tue
MP10,Pinheiros,2008-01-01,3,39,-,2008-01-01T02:00:00Z,Tue
MP10,Pinheiros,2008-01-01,4,66,-,2008-01-01T03:00:00Z,Tue
MP10,Pinheiros,2008-01-01,5,78,-,2008-01-01T04:00:00Z,Tue
MP10,Pinheiros,2008-01-01,6,15,-,2008-01-01T05:00:00Z,Tue
MP10,Pinheiros,2008-01-01,7,33,-,2008-01-01T06:00:00Z,Tue
MP10,Pinheiros,2008-01-01,8,20,-,2008-01-01T07:00:00Z,Tue
MP10,Pinheiros,2008-01-01,9,55,-,2008-01-01T08:00:00Z,Tue
MP10,Pinheiros,2008-01-01,10,46,-,2008-01-01T09:00:00Z,Tue
MP10,Pinheiros,2008-01-01,11,31,-,2008-01-01T10:00:00Z,Tue
MP10,Pinheiros,2008-01-01,12,102,-,2008-01-01T11:00:00Z,Tue
MP10,Pinheiros,2008-01-01,13,60,-,2008-01-01T12:00:00Z,Tue
MP10,Pinheiros,2008-01-01,14,42,-,2008-01-01T13:00:00Z,Tue
MP10,Pinheiros,2008-01-01,15,33,-,2008-01-01T14:00:00Z,Tue
MP10,Pinheiros,2008-01-01,16,57,-,2008-01-01T15:00:00Z,Tue
MP10,Pinheiros,2008-01-01,17,48,-,2008-01-01T16:00:00Z,Tue
MP10,Pinheiros,2008-01-01,18,39,-,2008-01-01T17:00:00Z,Tue
MP10,Pinheiros,2008-01-01,19,78,-,2008-01-01T18:00:00Z,Tue
MP10,Pinheiros,2008-01-01,20,39,-,2008-01-01T19:00:00Z,Tue
MP10,Pinheiros,2008-01-01,21,37,-,2008-01-01T20:00:00Z,Tue
MP10,Pinheiros,2008-01-01,22,12,-,2008-01-01T21:00:00Z,Tue
MP10,Pinheiros,2008-01-01,23,48,-,2008-01-01T22:00:00Z,Tue
MP10,Pinheiros,2008-01-01,24,44,-,2008-01-01T23:00:00Z,Tue
MP10,Pinheiros,2008-01-02,1,41,-,2008-01-02T00:00:00Z,Wed
MP10,Pinheiros,2008-01-02,2,12,-,2008-01-02T01:00:00Z,Wed
MP10,Pinheiros,2008-01-02,3,80,-,2008-01-02T02:00:00Z,Wed
MP10,Pinheiros,2008-01-02,4,63,-,2008-01-02T03:00:00Z,Wed
MP10,Pinheiros,2008-01-02,5,44,-,2008-01-02T04:00:00Z,Wed
MP10,Pinheiros,2008-01-02,6,28,-,2008-01-02T05:00:00Z,Wed
MP10,Pinheiros,2008-01-02,7,54,-,2008-01-02T06:00:00Z,Wed
MP10,Pinheiros,2008-01-02,8,64,-,2008-01-02T07:00:00Z,Wed
MP10,Pinheiros,2008-01-02,9,51,-,2008-01-02T08:00:00Z,Wed
MP10,Pinheiros,2008-01-02,10,37,-,2008-01-02T09:00:00Z,Wed
MP10,Pinheiros,2008-01-02,11,20,-,2008-01-02T10:00:00Z,Wed
MP10,Pinheiros,2008-01-02,12,94,-,2008-01-02T11:00:00Z,Wed
MP10,Pinheiros,2008-01-02,13,79,-,2008-01-02T12:00:00Z,Wed
MP10,Pinheiros,2008-01-02,14,51,-,2008-01-02T13:00:00Z,Wed
MP10,Pinheiros,2008-01-02,15,53,-,2008-01-02T14:00:00Z,Wed
MP10,Pinheiros,2008-01-02,16,11,-,2008-01-02T15:00:00Z,Wed
MP10,Pinheiros,2008-01-02,17,146,-,2008-01-02T16:00:00Z,Wed
MP10,Pinheiros,2008-01-02,18,63,-,2008-01-02T17:00:00Z,Wed
MP10,Pinheiros,2008-01-02,19,23,-,2008-01-02T18:00:00Z,Wed
MP10,Pinheiros,2008-01-02,20,49,-,2008-01-02T19:00:00Z,Wed
MP10,Pinheiros,2008-01-02,21,14,-,2008-01-02T20:00:00Z,Wed
MP10,Pinheiros,2008-01-02,22,97,-,2008-01-02T21:00:00Z,Wed
MP10,Pinheiros,2008-01-02,23,64,-,2008-01-02T22:00:00Z,Wed
MP10,Pinheiros,2008-01-02,24,41,-,2008-01-02T23:00:00Z,Wed
MP10,Pinheiros,2008-01-03,1,32,-,2008-01-03T00:00:00Z,Thu
MP10,Pinheiros,2008-01-03,2,47,-,2008-01-03T01:00:00Z,Thu
MP10,Pinheiros,2008-01-03,3,85,-,2008-01-03T02:00:00Z,Thu
