parameter,stationname,date,hour,mass_conc,mass_conc_movel,time,dayofweek
MP10,Pinheiros,2010-01-01,1,21,-,2010-01-01T00:00:00Z,Fri
MP10,Pinheiros,2010-01-01,2,38,-,2010-01-01T01:00:00Z,Fri
MP10,Pinheiros,2010-01-01,3,21,-,2010-01-01T02:00:00Z,Fri
MP10,Pinheiros,2010-01-01,4,11,-,2010-01-01T03:00:00Z,Fri
MP10,Pinheiros,2010-01-01,5,8,-,2010-01-01T04:00:00Z,Fri
MP10,Pinheiros,2010-01-01,6,4,-,2010-01-01T05:00:00Z,Fri
MP10,Pinheiros,2010-01-01,7,3,-,2010-01-01T06:00:00Z,Fri
MP10,Pinheiros,2010-01-01,8,4,-,2010-01-01T07:00:00Z,Fri
MP10,Pinheiros,2010-01-01,9,4,-,2010-01-01T08:00:00Z,Fri
MP10,Pinheiros,2010-01-01,10,2,-,2010-01-01T09:00:00Z,Fri
MP10,Pinheiros,2010-01-01,11,3,-,2010-01-01T10:00:00Z,Fri
MP10,Pinheiros,2010-01-01,12,4,-,2010-01-01T11:00:00Z,Fri
MP10,Pinheiros,2010-01-01,13,2,-,2010-01-01T12:00:00Z,Fri
MP10,Pinheiros,2010-01-01,14,6,-,2010-01-01T13:00:00Z,Fri
MP10,Pinheiros,2010-01-01,15,4,-,2010-01-01T14:00:00Z,Fri
MP10,Pinheiros,2010-01-01,16,11,-,2010-01-01T15:00:00Z,Fri
MP10,Pinheiros,2010-01-01,17,5,-,2010-01-01T16:00:00Z,Fri
MP10,Pinheiros,2010-01-01,18,5,-,2010-01-01T17:00:00Z,Fri
MP10,Pinheiros,2010-01-01,19,8,-,2010-01-01T18:00:00Z,Fri
MP10,Pinheiros,2010-01-01,20,8,-,2010-01-01T19:00:00Z,Fri
MP10,Pinheiros,2010-01-01,21,7,-,2010-01-01T20:00:00Z,Fri
MP10,Pinheiros,2010-01-01,22,6,-,2010-01-01T21:00:00Z,Fri
MP10,Pinheiros,2010-01-01,23,10,-,2010-01-01T22:00:00Z,Fri
MP10,Pinheiros,2010-01-01,24,11,-,2010-01-01T23:00:00Z,Fri
MP10,Pinheiros,2010-01-02,1,22,-,2010-01-02T00:00:00Z,Sat
MP10,Pinheiros,2010-01-02,2,17,-,2010-01-02T01:00:00Z,Sat
