parameter,stationname,date,hour,mass_conc,mass_conc_movel,time,dayofweek
MP2.5,Congonhas,2010-12-03,1,45,-,2010-12-03T00:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,2,55,-,2010-12-03T01:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,3,28,-,2010-12-03T02:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,4,20,-,2010-12-03T03:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,5,21,-,2010-12-03T04:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,6,12,-,2010-12-03T05:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,7,20,-,2010-12-03T06:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,8,25,-,2010-12-03T07:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,9,25,-,2010-12-03T08:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,10,45,-,2010-12-03T09:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,11,39,-,2010-12-03T10:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,12,11,-,2010-12-03T11:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,13,15,-,2010-12-03T12:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,14,15,-,2010-12-03T13:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,15,11,-,2010-12-03T14:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,16,16,-,2010-12-03T15:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,17,19,-,2010-12-03T16:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,18,23,-,2010-12-03T17:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,19,17,-,2010-12-03T18:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,20,13,-,2010-12-03T19:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,21,6,-,2010-12-03T20:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,22,16,-,2010-12-03T21:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,23,25,-,2010-12-03T22:00:00Z,Fri
MP2.5,Congonhas,2010-12-03,24,24,-,2010-12-03T23:00:00Z,Fri
MP2.5,Congonhas,2010-12-04,1,32,-,2010-12-04T00:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,2,33,-,2010-12-04T01:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,3,26,-,2010-12-04T02:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,4,21,-,2010-12-04T03:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,5,18,-,2010-12-04T04:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,6,24,-,2010-12-04T05:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,7,31,-,2010-12-04T06:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,8,26,-,2010-12-04T07:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,9,32,-,2010-12-04T08:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,10,31,-,2010-12-04T09:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,11,29,-,2010-12-04T10:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,12,20,-,2010-12-04T11:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,13,22,-,2010-12-04T12:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,14,33,-,2010-12-04T13:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,15,38,-,2010-12-04T14:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,16,34,-,2010-12-04T15:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,17,38,-,2010-12-04T16:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,18,27,-,2010-12-04T17:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,19,23,-,2010-12-04T18:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,20,18,-,2010-12-04T19:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,21,10,-,2010-12-04T20:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,22,13,-,2010-12-04T21:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,23,7,-,2010-12-04T22:00:00Z,Sat
MP2.5,Congonhas,2010-12-04,24,12,-,2010-12-04T23:00:00Z,Sat
MP2.5,Congonhas,2010-12-05,1,10,-,2010-12-05T00:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,2,15,-,2010-12-05T01:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,3,17,-,2010-12-05T02:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,4,13,-,2010-12-05T03:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,5,11,-,2010-12-05T04:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,6,11,-,2010-12-05T05:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,7,8,-,2010-12-05T06:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,8,11,-,2010-12-05T07:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,9,12,-,2010-12-05T08:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,10,6,-,2010-12-05T09:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,11,9,-,2010-12-05T10:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,12,13,-,2010-12-05T11:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,13,18,-,2010-12-05T12:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,14,19,-,2010-12-05T13:00:00Z,Sun
MP2.5,Congonhas,2010-12-05,15,24,-,2010-12-05T14:00:00Z,Sun
